timesteps	evaders	pursuers
41	[[1, 26], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [27, 30], [16, 38], [27, 26], [17, 35], [19, 15], [23, 22], [19, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [26, 26], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [20, 23], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [29, 32], [21, 39], [8, 5], [37, 6], [14, 31], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [6, 9], [13, 39], [11, 15], [23, 36], [29, 37], [23, 13], [18, 19], [8, 7], [1, 34], [2, 26], [3, 19], [14, 5], [19, 14], [30, 24], [14, 14], [17, 38], [7, 17], [27, 23], [19, 18], [17, 34], [28, 5], [27, 27], [28, 36], [17, 17], [17, 20], [35, 12], [20, 32], [9, 15], [1, 30], [15, 2], [16, 35], [5, 24], [29, 25], [24, 38], [27, 25], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [27, 29], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [8, 30], [15, 34], [33, 38], [5, 16], [38, 36], [22, 6], [18, 37], [20, 19], [36, 7], [24, 22], [4, 39], [4, 25], [17, 9], [19, 31], [9, 12], [30, 36], [6, 15], [16, 39], [0, 26], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [21, 28], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [5, 37], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [37, 3], [8, 23], [9, 13], [28, 21], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 25]]
42	[[1, 27], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [26, 30], [16, 38], [28, 26], [17, 35], [19, 15], [23, 22], [18, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [27, 26], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [20, 24], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [28, 32], [21, 39], [8, 5], [37, 6], [13, 31], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [6, 8], [13, 39], [11, 15], [23, 36], [29, 37], [24, 13], [18, 19], [8, 7], [2, 34], [2, 27], [3, 19], [14, 5], [19, 14], [30, 24], [15, 14], [17, 38], [8, 17], [27, 23], [19, 18], [17, 34], [29, 5], [28, 27], [28, 36], [16, 17], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [23, 38], [28, 25], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [26, 29], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [8, 29], [15, 34], [32, 38], [5, 16], [37, 36], [23, 6], [18, 37], [20, 19], [36, 7], [24, 22], [3, 39], [4, 25], [17, 9], [19, 31], [8, 12], [30, 36], [6, 15], [16, 39], [0, 27], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 28], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [4, 37], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [38, 3], [8, 23], [9, 13], [28, 22], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 26]]
43	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [26, 31], [16, 38], [29, 26], [17, 35], [19, 15], [23, 22], [18, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [27, 26], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [21, 24], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [27, 32], [21, 39], [8, 5], [37, 6], [13, 30], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [5, 8], [13, 39], [11, 15], [23, 35], [29, 37], [24, 12], [18, 19], [8, 7], [1, 34], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [14, 14], [17, 38], [7, 17], [27, 23], [19, 18], [17, 34], [29, 4], [29, 27], [28, 36], [17, 17], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [24, 38], [28, 26], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [26, 30], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [8, 28], [15, 34], [31, 38], [5, 16], [36, 36], [24, 6], [18, 37], [20, 19], [36, 7], [24, 22], [4, 39], [4, 25], [17, 9], [19, 31], [9, 12], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [23, 28], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [4, 36], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [37, 3], [8, 23], [9, 13], [28, 22], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
44	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [26, 32], [16, 38], [30, 26], [17, 35], [19, 15], [23, 22], [18, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [27, 27], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [21, 24], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [27, 32], [21, 39], [8, 5], [37, 6], [13, 29], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [5, 9], [13, 39], [11, 15], [22, 35], [29, 37], [24, 11], [18, 19], [8, 7], [2, 34], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [15, 14], [17, 38], [8, 17], [27, 23], [19, 18], [17, 34], [30, 4], [30, 27], [28, 36], [16, 17], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [23, 38], [29, 26], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [27, 30], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [7, 28], [15, 34], [30, 38], [5, 16], [35, 36], [24, 7], [18, 37], [20, 19], [36, 7], [24, 22], [3, 39], [4, 25], [17, 9], [19, 31], [8, 12], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [23, 29], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [4, 35], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [38, 3], [8, 23], [9, 13], [28, 22], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
45	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [25, 32], [16, 38], [31, 26], [17, 35], [19, 15], [23, 22], [18, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [27, 28], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [21, 24], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [27, 33], [21, 39], [8, 5], [37, 6], [13, 30], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [5, 8], [13, 39], [11, 15], [22, 34], [29, 37], [25, 11], [18, 19], [8, 7], [1, 34], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [14, 14], [17, 38], [7, 17], [27, 23], [19, 18], [17, 34], [31, 4], [31, 27], [28, 36], [17, 17], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [23, 37], [30, 26], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [26, 30], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [8, 28], [15, 34], [29, 38], [5, 16], [35, 37], [23, 7], [18, 37], [20, 19], [36, 7], [24, 22], [4, 39], [4, 25], [17, 9], [19, 31], [9, 12], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [23, 30], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [4, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [37, 3], [8, 23], [9, 13], [28, 22], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
46	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [24, 32], [16, 38], [32, 26], [17, 35], [19, 15], [23, 22], [17, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [27, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [21, 24], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [26, 33], [21, 39], [8, 5], [37, 6], [13, 29], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [5, 9], [13, 39], [11, 15], [23, 34], [29, 37], [26, 11], [18, 19], [8, 7], [2, 34], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [15, 14], [17, 38], [8, 17], [27, 23], [19, 18], [17, 34], [32, 4], [32, 27], [28, 36], [16, 17], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [23, 36], [31, 26], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [25, 30], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [8, 27], [15, 34], [28, 38], [5, 16], [36, 37], [24, 7], [18, 37], [20, 19], [36, 7], [24, 22], [3, 39], [4, 25], [17, 9], [19, 31], [8, 12], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [23, 31], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [5, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [38, 3], [8, 23], [9, 13], [28, 22], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
47	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [23, 32], [16, 38], [33, 26], [17, 35], [19, 15], [23, 22], [18, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [26, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [21, 25], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [25, 33], [21, 39], [8, 5], [37, 6], [14, 29], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [5, 8], [13, 39], [11, 15], [22, 34], [29, 37], [27, 11], [18, 19], [8, 7], [1, 34], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [14, 14], [17, 38], [7, 17], [27, 24], [19, 18], [17, 34], [32, 5], [33, 27], [28, 36], [15, 17], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [23, 36], [32, 26], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [25, 31], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [7, 27], [15, 34], [29, 38], [5, 16], [35, 37], [25, 7], [18, 37], [20, 19], [36, 7], [24, 22], [4, 39], [4, 25], [17, 9], [19, 31], [9, 12], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [23, 31], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [6, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [37, 3], [8, 23], [9, 13], [28, 22], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
48	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [22, 32], [16, 38], [34, 26], [17, 35], [19, 15], [23, 22], [17, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [25, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [21, 24], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [24, 33], [21, 39], [8, 5], [37, 6], [13, 29], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [5, 9], [13, 39], [11, 15], [22, 33], [29, 37], [28, 11], [18, 19], [8, 7], [2, 34], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [14, 13], [17, 38], [8, 17], [26, 24], [19, 18], [17, 34], [32, 6], [33, 27], [28, 36], [16, 17], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [23, 35], [33, 26], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [25, 31], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [8, 27], [15, 34], [28, 38], [5, 16], [34, 37], [26, 7], [18, 37], [20, 19], [36, 7], [24, 22], [3, 39], [4, 25], [17, 9], [19, 31], [8, 12], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 31], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [7, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [38, 3], [8, 23], [9, 13], [28, 22], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
49	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 26], [17, 35], [19, 15], [23, 22], [18, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [24, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [21, 25], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [24, 33], [21, 39], [8, 5], [37, 6], [14, 29], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [5, 8], [13, 39], [11, 15], [21, 33], [29, 37], [29, 11], [18, 19], [8, 7], [1, 34], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [14, 12], [17, 38], [7, 17], [27, 24], [19, 18], [17, 34], [33, 6], [32, 27], [28, 36], [17, 17], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [34, 26], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [24, 31], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [7, 27], [15, 34], [28, 37], [5, 16], [33, 37], [27, 7], [18, 37], [20, 19], [36, 7], [24, 22], [4, 39], [4, 25], [17, 9], [19, 31], [9, 12], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [7, 33], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [37, 3], [8, 23], [9, 13], [28, 22], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
50	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [19, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [25, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [22, 25], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [25, 33], [21, 39], [8, 5], [37, 6], [13, 29], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [5, 9], [13, 39], [11, 15], [21, 33], [29, 37], [29, 12], [18, 19], [8, 7], [2, 34], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [15, 12], [17, 38], [8, 17], [27, 25], [19, 18], [17, 34], [34, 6], [32, 27], [28, 36], [16, 17], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [35, 26], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [25, 31], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [8, 27], [15, 34], [27, 37], [5, 16], [33, 36], [27, 6], [18, 37], [20, 19], [36, 7], [24, 22], [3, 39], [4, 25], [17, 9], [19, 31], [9, 12], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [8, 33], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [38, 3], [8, 23], [9, 13], [28, 22], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
51	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [36, 27], [17, 35], [19, 15], [23, 22], [19, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [24, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [23, 25], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [26, 33], [21, 39], [8, 5], [37, 6], [14, 29], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [5, 8], [13, 39], [11, 15], [21, 33], [29, 37], [29, 13], [18, 19], [8, 7], [3, 34], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [16, 12], [17, 38], [7, 17], [27, 24], [19, 18], [17, 34], [34, 7], [32, 27], [28, 36], [17, 17], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 26], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [24, 31], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [7, 27], [15, 34], [26, 37], [5, 16], [32, 36], [28, 6], [18, 37], [20, 19], [36, 7], [24, 22], [4, 39], [4, 25], [17, 9], [19, 31], [9, 12], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [8, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [39, 3], [8, 23], [9, 13], [28, 22], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
