timesteps	evaders	pursuers	evader_capture_status
145	[[35, 34], [17, 34], [19, 26], [39, 0], [16, 25], [29, 38], [25, 31], [39, 7], [30, 10], [20, 33], [35, 36], [9, 34], [18, 39], [38, 5], [27, 28], [30, 17], [5, 28], [18, 30], [20, 37], [35, 31], [28, 34], [15, 19], [25, 24], [26, 8], [7, 12], [23, 34], [32, 4], [26, 11], [15, 32], [26, 35]]	[[39, 2], [15, 31], [36, 7], [21, 30], [30, 33], [14, 25], [39, 9], [16, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
146	[[35, 33], [17, 35], [19, 25], [38, 0], [17, 25], [29, 39], [25, 32], [39, 6], [31, 10], [20, 34], [35, 37], [10, 34], [19, 39], [38, 4], [27, 27], [30, 18], [6, 28], [18, 29], [21, 37], [35, 30], [28, 35], [15, 19], [26, 24], [26, 7], [7, 11], [23, 35], [32, 5], [26, 12], [14, 32], [26, 36]]	[[39, 1], [15, 32], [37, 7], [21, 31], [30, 34], [15, 25], [39, 8], [17, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
147	[[36, 33], [17, 34], [20, 25], [37, 0], [18, 25], [30, 39], [25, 31], [39, 5], [31, 11], [21, 34], [36, 37], [10, 35], [20, 39], [37, 4], [27, 28], [30, 19], [6, 27], [19, 29], [22, 37], [35, 29], [27, 35], [16, 19], [26, 23], [27, 7], [8, 11], [24, 35], [31, 5], [26, 11], [13, 32], [26, 37]]	[[38, 1], [14, 32], [37, 6], [21, 32], [30, 35], [16, 25], [39, 7], [18, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
148	[[35, 33], [17, 35], [21, 25], [36, 0], [18, 26], [31, 39], [26, 31], [39, 4], [31, 10], [21, 35], [35, 37], [10, 36], [21, 39], [36, 4], [27, 27], [30, 20], [6, 28], [20, 29], [23, 37], [35, 30], [27, 34], [17, 19], [26, 22], [28, 7], [8, 11], [25, 35], [31, 6], [25, 11], [12, 32], [26, 38]]	[[37, 1], [13, 32], [37, 5], [21, 33], [29, 35], [17, 25], [39, 6], [19, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
149	[[34, 33], [16, 35], [22, 25], [35, 0], [19, 26], [32, 39], [26, 30], [39, 3], [31, 11], [21, 36], [34, 37], [9, 36], [22, 39], [35, 4], [26, 27], [29, 20], [6, 29], [20, 28], [23, 36], [34, 30], [27, 33], [16, 19], [25, 22], [27, 7], [9, 11], [25, 34], [32, 6], [24, 11], [11, 32], [27, 38]]	[[36, 1], [12, 32], [37, 4], [21, 34], [28, 35], [18, 25], [39, 5], [20, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
150	[[34, 32], [16, 34], [23, 25], [34, 0], [19, 27], [33, 39], [26, 29], [39, 2], [31, 12], [35, 37], [8, 36], [23, 39], [34, 4], [27, 27], [29, 21], [7, 29], [20, 29], [24, 36], [33, 30], [26, 33], [16, 18], [24, 22], [27, 6], [9, 12], [25, 33], [32, 7], [24, 10], [11, 33], [26, 38], [21, 35]]	[[35, 1], [11, 32], [36, 4], [21, 35], [27, 35], [19, 25], [39, 4], [21, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
151	[[35, 32], [16, 33], [24, 25], [33, 0], [19, 28], [33, 38], [25, 29], [39, 1], [32, 12], [35, 36], [7, 36], [24, 39], [33, 4], [28, 27], [29, 22], [6, 29], [20, 30], [25, 36], [33, 29], [26, 32], [15, 18], [25, 22], [27, 5], [10, 12], [25, 32], [32, 8], [24, 11], [11, 34], [27, 38], [21, 35]]	[[34, 1], [11, 33], [35, 4], [22, 35], [26, 35], [19, 26], [39, 3], [22, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
152	[[34, 32], [17, 33], [25, 25], [32, 0], [19, 29], [32, 38], [25, 28], [39, 0], [32, 13], [36, 36], [6, 36], [25, 39], [33, 5], [29, 27], [28, 22], [5, 29], [21, 30], [25, 37], [33, 28], [27, 32], [15, 19], [24, 22], [28, 5], [11, 12], [25, 31], [31, 8], [24, 12], [11, 35], [28, 38], [21, 35]]	[[33, 1], [11, 34], [34, 4], [23, 35], [26, 36], [19, 27], [39, 2], [23, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
153	[[35, 32], [17, 34], [25, 26], [31, 0], [19, 30], [32, 37], [24, 28], [38, 0], [33, 13], [36, 35], [6, 35], [26, 39], [33, 6], [30, 27], [28, 21], [5, 28], [21, 31], [33, 29], [28, 32], [15, 20], [24, 21], [28, 6], [12, 12], [24, 31], [31, 9], [24, 13], [11, 36], [29, 38], [21, 35], [26, 37]]	[[32, 1], [11, 35], [34, 5], [24, 35], [26, 37], [19, 28], [39, 1], [24, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
154	[[35, 31], [17, 33], [25, 25], [30, 0], [19, 31], [32, 36], [25, 28], [37, 0], [34, 13], [35, 35], [5, 35], [27, 39], [33, 7], [30, 26], [29, 21], [6, 28], [22, 31], [33, 28], [29, 32], [14, 20], [24, 22], [28, 7], [12, 13], [25, 31], [31, 10], [24, 14], [11, 37], [30, 38], [21, 35], [26, 37]]	[[31, 1], [11, 36], [33, 5], [24, 34], [26, 38], [19, 29], [39, 0], [25, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
155	[[34, 31], [17, 34], [25, 24], [29, 0], [19, 32], [33, 36], [25, 27], [36, 0], [34, 14], [35, 34], [5, 34], [28, 39], [33, 8], [30, 27], [30, 21], [6, 29], [22, 30], [34, 28], [30, 32], [14, 21], [23, 22], [28, 8], [13, 13], [26, 31], [31, 11], [25, 14], [11, 38], [30, 37], [21, 35], [26, 37]]	[[30, 1], [11, 37], [33, 6], [24, 33], [27, 38], [19, 30], [38, 0], [26, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
156	[[34, 30], [16, 34], [26, 24], [28, 0], [19, 33], [33, 35], [25, 28], [35, 0], [34, 15], [34, 34], [4, 34], [29, 39], [33, 9], [30, 26], [31, 21], [7, 29], [23, 30], [35, 28], [30, 31], [14, 20], [23, 23], [27, 8], [13, 14], [26, 30], [31, 12], [25, 15], [11, 39], [31, 37], [21, 35], [26, 37]]	[[29, 1], [11, 38], [33, 7], [24, 32], [28, 38], [19, 31], [37, 0], [27, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
157	[[35, 30], [16, 35], [26, 23], [27, 0], [19, 34], [33, 34], [25, 27], [34, 0], [34, 16], [35, 34], [5, 34], [30, 39], [33, 10], [31, 26], [32, 21], [6, 29], [23, 29], [34, 28], [30, 32], [15, 20], [23, 22], [28, 8], [14, 14], [27, 30], [31, 13], [24, 15], [12, 39], [32, 37], [21, 35], [26, 37]]	[[28, 1], [11, 39], [33, 8], [24, 31], [29, 38], [19, 32], [36, 0], [28, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
158	[[34, 30], [16, 36], [27, 23], [26, 0], [19, 35], [33, 33], [25, 26], [33, 0], [34, 17], [35, 35], [4, 34], [31, 39], [33, 11], [31, 25], [33, 21], [5, 29], [23, 28], [34, 27], [30, 31], [15, 19], [24, 22], [27, 8], [14, 15], [28, 30], [31, 14], [23, 15], [13, 39], [33, 37], [21, 35], [26, 37]]	[[27, 1], [12, 39], [33, 9], [24, 30], [30, 38], [19, 33], [35, 0], [29, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
159	[[34, 29], [17, 36], [28, 23], [25, 0], [19, 36], [34, 33], [25, 25], [33, 1], [34, 18], [36, 35], [5, 34], [32, 39], [33, 12], [32, 25], [34, 21], [6, 29], [22, 28], [35, 27], [30, 32], [15, 20], [24, 21], [27, 7], [14, 14], [29, 30], [31, 15], [23, 16], [14, 39], [34, 37], [21, 35], [26, 37]]	[[26, 1], [13, 39], [33, 10], [24, 29], [31, 38], [19, 34], [34, 0], [30, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
160	[[35, 29], [16, 36], [29, 23], [24, 0], [19, 37], [35, 33], [26, 25], [33, 2], [34, 17], [37, 35], [5, 35], [33, 39], [33, 13], [31, 25], [34, 22], [5, 29], [21, 28], [35, 28], [31, 32], [16, 20], [24, 20], [27, 8], [14, 15], [30, 30], [31, 16], [23, 17], [15, 39], [35, 37], [21, 35], [26, 37]]	[[25, 1], [14, 39], [33, 11], [24, 28], [32, 38], [19, 35], [33, 0], [31, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
161	[[34, 29], [16, 35], [30, 23], [23, 0], [19, 38], [35, 32], [26, 24], [33, 3], [34, 18], [38, 35], [5, 34], [34, 39], [33, 14], [32, 25], [34, 23], [6, 29], [20, 28], [35, 27], [31, 33], [16, 21], [24, 21], [27, 9], [13, 15], [29, 30], [30, 16], [23, 16], [16, 39], [36, 37], [21, 35], [26, 37]]	[[24, 1], [15, 39], [33, 12], [24, 27], [33, 38], [19, 36], [33, 1], [32, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
162	[[34, 28], [16, 34], [30, 22], [22, 0], [20, 38], [34, 32], [26, 23], [33, 4], [35, 18], [39, 35], [6, 34], [35, 39], [33, 15], [31, 25], [35, 23], [7, 29], [19, 28], [35, 28], [30, 33], [15, 21], [25, 21], [26, 9], [13, 14], [30, 30], [29, 16], [22, 16], [15, 39], [37, 37], [21, 35], [26, 37]]	[[23, 1], [16, 39], [33, 13], [25, 27], [34, 38], [19, 37], [33, 2], [33, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
163	[[33, 28], [16, 33], [31, 22], [21, 0], [21, 38], [34, 33], [27, 23], [33, 5], [35, 19], [39, 34], [5, 34], [36, 39], [33, 16], [30, 25], [34, 23], [8, 29], [19, 29], [36, 28], [29, 33], [14, 21], [25, 20], [27, 9], [13, 13], [31, 30], [28, 16], [21, 16], [14, 39], [37, 36], [21, 35], [26, 37]]	[[22, 1], [15, 39], [33, 14], [26, 27], [35, 38], [20, 37], [33, 3], [34, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
164	[[34, 28], [16, 32], [31, 21], [20, 0], [22, 38], [34, 32], [27, 22], [33, 6], [35, 20], [39, 33], [5, 35], [37, 39], [33, 17], [31, 25], [35, 23], [7, 29], [18, 29], [36, 29], [29, 32], [14, 20], [25, 19], [28, 9], [13, 14], [32, 30], [28, 17], [20, 16], [13, 39], [37, 35], [21, 35], [26, 37]]	[[21, 1], [14, 39], [33, 15], [27, 27], [36, 38], [21, 37], [33, 4], [35, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
165	[[34, 27], [15, 32], [31, 20], [19, 0], [23, 38], [34, 33], [27, 21], [33, 7], [34, 20], [39, 32], [6, 35], [38, 39], [33, 18], [32, 25], [35, 24], [7, 28], [17, 29], [35, 29], [29, 33], [14, 19], [24, 19], [28, 10], [13, 15], [32, 31], [28, 16], [21, 16], [13, 38], [37, 34], [21, 35], [26, 37]]	[[20, 1], [13, 39], [33, 16], [28, 27], [37, 38], [21, 38], [33, 5], [36, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
166	[[34, 28], [16, 32], [31, 21], [18, 0], [24, 38], [34, 32], [27, 22], [33, 8], [34, 21], [38, 32], [7, 35], [39, 39], [33, 19], [32, 24], [35, 23], [7, 27], [18, 29], [35, 30], [29, 34], [14, 20], [25, 19], [28, 11], [13, 16], [32, 32], [27, 16], [21, 17], [13, 37], [37, 33], [21, 35], [26, 37]]	[[19, 1], [13, 38], [33, 17], [29, 27], [38, 38], [22, 38], [33, 6], [37, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
167	[[35, 28], [16, 33], [30, 21], [17, 0], [25, 38], [34, 33], [26, 22], [33, 9], [35, 21], [38, 31], [7, 34], [33, 20], [33, 24], [36, 23], [8, 27], [19, 29], [35, 29], [29, 35], [13, 20], [25, 18], [28, 12], [14, 16], [31, 32], [27, 15], [21, 16], [13, 36], [37, 34], [21, 35], [26, 37], [39, 38]]	[[18, 1], [13, 37], [33, 18], [30, 27], [39, 38], [23, 38], [33, 7], [38, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
168	[[36, 28], [17, 33], [29, 21], [16, 0], [26, 38], [33, 33], [26, 21], [33, 10], [34, 21], [37, 31], [6, 34], [33, 21], [33, 25], [36, 24], [8, 26], [19, 28], [35, 30], [30, 35], [14, 20], [25, 19], [27, 12], [15, 16], [30, 32], [26, 15], [21, 15], [13, 35], [36, 34], [21, 35], [26, 37], [39, 38]]	[[17, 1], [13, 36], [33, 19], [31, 27], [39, 37], [24, 38], [33, 8], [37, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
169	[[37, 28], [18, 33], [29, 22], [15, 0], [27, 38], [33, 34], [25, 21], [33, 11], [35, 21], [37, 32], [6, 33], [33, 22], [33, 24], [37, 24], [9, 26], [20, 28], [34, 30], [31, 35], [14, 21], [24, 19], [28, 12], [15, 15], [29, 32], [26, 16], [22, 15], [13, 34], [35, 34], [21, 35], [26, 37], [39, 38]]	[[16, 1], [13, 35], [33, 20], [32, 27], [39, 36], [25, 38], [33, 9], [36, 39]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
170	[[38, 28], [19, 33], [28, 22], [14, 0], [28, 38], [32, 34], [26, 21], [33, 12], [36, 21], [36, 32], [5, 33], [33, 23], [33, 25], [37, 25], [10, 26], [19, 28], [33, 30], [32, 35], [13, 21], [25, 19], [28, 13], [14, 15], [29, 33], [26, 15], [21, 15], [13, 33], [34, 34], [21, 35], [26, 37], [39, 38]]	[[15, 1], [14, 35], [33, 21], [33, 27], [39, 35], [26, 38], [33, 10], [36, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
171	[[38, 29], [20, 33], [28, 23], [13, 0], [29, 38], [32, 33], [27, 21], [33, 13], [37, 21], [35, 32], [6, 33], [34, 23], [32, 25], [38, 25], [11, 26], [19, 29], [33, 31], [31, 35], [12, 21], [24, 19], [28, 14], [14, 14], [29, 32], [26, 16], [22, 15], [12, 33], [34, 33], [21, 35], [26, 37], [39, 38]]	[[14, 1], [14, 34], [33, 22], [33, 26], [39, 34], [27, 38], [33, 11], [36, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
172	[[37, 29], [20, 34], [27, 23], [12, 0], [30, 38], [31, 33], [26, 21], [33, 14], [37, 20], [35, 31], [5, 33], [35, 23], [31, 25], [39, 25], [10, 26], [19, 28], [33, 30], [30, 35], [11, 21], [24, 20], [28, 13], [14, 13], [29, 31], [26, 15], [23, 15], [12, 32], [34, 34], [21, 35], [26, 37], [39, 38]]	[[13, 1], [13, 34], [34, 22], [33, 25], [38, 34], [28, 38], [33, 12], [36, 36]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
173	[[37, 28], [21, 34], [27, 24], [11, 0], [31, 38], [31, 32], [27, 21], [33, 15], [37, 19], [34, 31], [6, 33], [36, 23], [30, 25], [38, 25], [10, 27], [19, 27], [32, 30], [31, 35], [12, 21], [23, 20], [28, 12], [14, 14], [28, 31], [27, 15], [23, 14], [11, 32], [33, 34], [21, 35], [26, 37], [39, 38]]	[[12, 1], [13, 33], [35, 22], [33, 26], [37, 34], [29, 38], [33, 13], [35, 36]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
174	[[37, 29], [21, 35], [26, 24], [10, 0], [31, 39], [30, 32], [28, 21], [33, 16], [37, 18], [34, 30], [5, 33], [37, 23], [29, 25], [39, 25], [11, 27], [19, 28], [32, 29], [31, 34], [13, 21], [23, 19], [28, 11], [15, 14], [27, 31], [27, 16], [24, 14], [10, 32], [32, 34], [21, 35], [26, 37], [39, 38]]	[[11, 1], [12, 33], [36, 22], [33, 27], [36, 34], [30, 38], [33, 14], [34, 36]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
175	[[38, 29], [21, 34], [26, 25], [9, 0], [32, 39], [29, 32], [29, 21], [33, 17], [37, 17], [34, 31], [5, 34], [37, 24], [29, 26], [39, 26], [12, 27], [20, 28], [31, 29], [30, 34], [13, 22], [22, 19], [27, 11], [15, 13], [27, 30], [27, 17], [23, 14], [9, 32], [32, 33], [21, 35], [26, 37], [39, 38]]	[[10, 1], [11, 33], [37, 22], [33, 28], [35, 34], [31, 38], [33, 15], [33, 36]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
176	[[39, 29], [22, 34], [26, 24], [8, 0], [33, 39], [28, 32], [30, 21], [33, 18], [38, 17], [35, 31], [4, 34], [37, 25], [29, 25], [39, 27], [12, 26], [21, 28], [30, 29], [29, 34], [14, 22], [23, 19], [27, 12], [15, 14], [26, 30], [26, 17], [23, 13], [9, 31], [32, 32], [21, 35], [26, 37], [39, 38]]	[[9, 1], [10, 33], [37, 23], [33, 29], [35, 33], [32, 38], [33, 16], [33, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
177	[[39, 30], [21, 34], [26, 25], [7, 0], [34, 39], [27, 32], [30, 22], [33, 19], [38, 16], [35, 30], [5, 34], [37, 26], [29, 25], [38, 27], [11, 26], [21, 27], [29, 29], [28, 34], [13, 22], [22, 19], [28, 12], [15, 15], [25, 30], [27, 17], [24, 13], [9, 30], [31, 32], [21, 35], [26, 37], [39, 38]]	[[8, 1], [10, 32], [37, 24], [32, 29], [35, 32], [32, 39], [33, 17], [32, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
178	[[39, 29], [21, 35], [25, 25], [6, 0], [35, 39], [26, 32], [29, 22], [33, 20], [38, 15], [34, 30], [4, 34], [36, 26], [29, 24], [39, 27], [10, 26], [21, 26], [28, 29], [27, 34], [13, 23], [22, 20], [28, 11], [15, 16], [25, 31], [27, 16], [24, 12], [8, 30], [31, 33], [21, 35], [26, 37], [39, 38]]	[[7, 1], [10, 31], [37, 25], [32, 30], [35, 31], [33, 39], [33, 18], [32, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
179	[[39, 30], [21, 34], [25, 24], [5, 0], [36, 39], [26, 33], [29, 21], [33, 21], [37, 15], [34, 29], [5, 34], [35, 26], [29, 25], [39, 28], [9, 26], [22, 26], [28, 28], [27, 35], [14, 23], [21, 20], [28, 10], [15, 17], [24, 31], [27, 15], [23, 12], [7, 30], [30, 33], [21, 35], [26, 37], [39, 38]]	[[6, 1], [9, 31], [37, 26], [32, 31], [35, 30], [34, 39], [33, 19], [31, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
180	[[39, 31], [21, 35], [24, 24], [4, 0], [37, 39], [25, 33], [28, 21], [32, 21], [37, 14], [34, 28], [4, 34], [34, 26], [29, 24], [39, 27], [9, 25], [22, 27], [27, 28], [26, 35], [14, 24], [22, 20], [29, 10], [15, 16], [23, 31], [27, 16], [23, 11], [6, 30], [29, 33], [21, 35], [26, 37], [39, 38]]	[[5, 1], [8, 31], [36, 26], [31, 31], [35, 29], [35, 39], [33, 20], [30, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
181	[[39, 32], [21, 34], [25, 24], [3, 0], [38, 39], [24, 33], [27, 21], [31, 21], [36, 14], [33, 28], [4, 35], [33, 26], [29, 25], [39, 26], [8, 25], [22, 28], [27, 27], [26, 36], [15, 24], [22, 19], [30, 10], [15, 15], [22, 31], [26, 16], [24, 11], [5, 30], [28, 33], [21, 35], [26, 37], [39, 38]]	[[4, 1], [7, 31], [35, 26], [30, 31], [35, 28], [36, 39], [32, 20], [29, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
182	[[39, 33], [21, 35], [25, 23], [2, 0], [39, 39], [24, 32], [26, 21], [31, 22], [36, 15], [33, 29], [3, 35], [33, 25], [29, 26], [39, 25], [9, 25], [22, 27], [26, 27], [26, 37], [15, 25], [21, 19], [30, 11], [16, 15], [21, 31], [27, 16], [25, 11], [4, 30], [27, 33], [21, 35], [26, 37], [39, 38]]	[[3, 1], [6, 31], [34, 26], [29, 31], [34, 28], [37, 39], [31, 20], [28, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
183	[[38, 33], [20, 35], [25, 24], [1, 0], [39, 38], [23, 32], [25, 21], [31, 23], [35, 15], [33, 30], [4, 35], [33, 24], [28, 26], [39, 24], [8, 25], [21, 27], [26, 26], [26, 38], [15, 26], [20, 19], [30, 10], [16, 16], [21, 30], [27, 15], [25, 10], [4, 29], [26, 33], [21, 35], [26, 37], [39, 38]]	[[2, 1], [5, 31], [33, 26], [28, 31], [33, 28], [38, 39], [31, 21], [27, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
184	[[37, 33], [20, 34], [24, 24], [0, 0], [39, 37], [22, 32], [25, 20], [30, 23], [34, 15], [33, 31], [4, 36], [33, 23], [28, 27], [39, 23], [8, 24], [21, 26], [26, 27], [25, 38], [15, 27], [20, 20], [31, 10], [17, 16], [21, 31], [27, 16], [26, 10], [4, 28], [25, 33], [21, 35], [26, 37], [39, 38]]	[[1, 1], [4, 31], [33, 25], [28, 30], [33, 29], [38, 38], [31, 22], [26, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
185	[[36, 33], [20, 35], [23, 24], [1, 0], [39, 36], [23, 32], [24, 20], [29, 23], [35, 15], [33, 32], [5, 36], [34, 23], [27, 27], [39, 24], [9, 24], [20, 26], [25, 27], [24, 38], [16, 27], [20, 19], [32, 10], [17, 15], [20, 31], [28, 16], [26, 11], [5, 28], [24, 33], [21, 35], [26, 37], [39, 38]]	[[0, 1], [5, 31], [33, 24], [28, 29], [33, 30], [38, 37], [30, 22], [25, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
186	[[36, 32], [19, 35], [23, 23], [2, 0], [39, 35], [22, 32], [25, 20], [29, 24], [35, 16], [33, 33], [6, 36], [35, 23], [27, 26], [38, 24], [10, 24], [19, 26], [24, 27], [23, 38], [16, 28], [20, 18], [31, 10], [16, 15], [19, 31], [29, 16], [26, 12], [5, 27], [23, 33], [21, 35], [26, 37], [39, 38]]	[[1, 1], [6, 31], [34, 24], [27, 29], [33, 31], [38, 36], [30, 23], [24, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]
