timesteps	evaders	pursuers
736	[[3, 15]]	[[1, 13], [3, 17], [4, 14], [1, 17]]
737	[[4, 15]]	[[1, 13], [3, 17], [5, 15], [1, 16]]
738	[[5, 15]]	[[2, 14], [4, 18], [6, 14], [2, 17]]
739	[[6, 15]]	[[3, 14], [5, 17], [7, 15], [3, 16]]
740	[[6, 15]]	[[4, 13], [5, 17], [8, 15], [4, 15]]
741	[[7, 15]]	[[5, 13], [5, 17], [8, 15], [4, 15]]
742	[[7, 16]]	[[5, 13], [5, 17], [8, 15], [4, 15]]
743	[[8, 16]]	[[6, 14], [6, 18], [9, 16], [5, 16]]
744	[[9, 16]]	[[6, 14], [6, 18], [10, 17], [5, 16]]
745	[[10, 16]]	[[7, 13], [6, 18], [11, 16], [5, 16]]
746	[[11, 16]]	[[8, 14], [7, 17], [11, 15], [6, 15]]
747	[[12, 16]]	[[9, 15], [7, 17], [11, 15], [6, 15]]
748	[[13, 16]]	[[9, 15], [7, 17], [10, 16], [7, 14]]
749	[[14, 16]]	[[10, 14], [8, 18], [11, 17], [8, 15]]
750	[[14, 16]]	[[11, 15], [9, 17], [12, 18], [9, 14]]
751	[[15, 16]]	[[12, 14], [10, 16], [12, 18], [9, 14]]
752	[[16, 16]]	[[12, 14], [10, 16], [12, 17], [9, 14]]
753	[[17, 16]]	[[13, 15], [10, 17], [13, 18], [10, 15]]
754	[[18, 16]]	[[14, 14], [10, 17], [14, 17], [10, 15]]
755	[[19, 16]]	[[15, 15], [11, 18], [14, 17], [10, 15]]
756	[[20, 16]]	[[16, 15], [12, 19], [14, 17], [11, 16]]
757	[[21, 16]]	[[16, 15], [12, 19], [14, 17], [12, 15]]
758	[[22, 16]]	[[16, 15], [12, 18], [14, 17], [12, 15]]
759	[[23, 16]]	[[16, 15], [13, 19], [15, 18], [13, 15]]
760	[[23, 16]]	[[16, 15], [14, 20], [16, 17], [14, 14]]
761	[[24, 16]]	[[16, 14], [14, 20], [16, 17], [14, 14]]
762	[[25, 16]]	[[17, 15], [14, 19], [17, 18], [14, 14]]
763	[[26, 16]]	[[18, 16], [15, 20], [17, 18], [15, 15]]
764	[[27, 16]]	[[18, 15], [16, 21], [18, 17], [16, 16]]
765	[[28, 16]]	[[18, 15], [17, 20], [19, 18], [16, 15]]
766	[[29, 16]]	[[19, 14], [17, 20], [20, 17], [17, 16]]
767	[[30, 16]]	[[20, 13], [18, 19], [21, 16], [17, 16]]
768	[[30, 15]]	[[21, 14], [19, 18], [21, 16], [17, 16]]
769	[[30, 16]]	[[22, 13], [19, 18], [22, 15], [17, 16]]
770	[[30, 16]]	[[23, 12], [20, 17], [23, 16], [18, 16]]
771	[[30, 15]]	[[24, 13], [20, 17], [23, 16], [19, 15]]
772	[[29, 15]]	[[24, 14], [21, 18], [23, 16], [20, 14]]
773	[[28, 15]]	[[25, 13], [21, 18], [24, 17], [20, 14]]
774	[[27, 15]]	[[26, 13], [22, 17], [25, 16], [20, 14]]
775	[[26, 15]]	[[26, 13], [23, 16], [26, 17], [21, 13]]
776	[[25, 15]]	[[26, 13], [23, 16], [27, 18], [22, 14]]
777	[[24, 15]]	[[26, 13], [23, 16], [27, 17], [22, 14]]
778	[[23, 15]]	[[25, 13], [23, 17], [26, 16], [22, 14]]
779	[[22, 15]]	[[24, 13], [22, 17], [25, 16], [21, 14]]
780	[[22, 15]]	[[24, 14], [21, 17], [24, 17], [21, 13]]
781	[[21, 15]]	[[23, 13], [21, 17], [23, 17], [21, 13]]
782	[[20, 15]]	[[23, 14], [21, 17], [23, 17], [20, 13]]
783	[[19, 15]]	[[22, 14], [20, 17], [22, 16], [19, 13]]
784	[[18, 15]]	[[21, 14], [19, 17], [21, 16], [19, 13]]
785	[[17, 15]]	[[21, 14], [18, 17], [20, 16], [18, 12]]
786	[[16, 15]]	[[20, 14], [17, 17], [19, 17], [17, 11]]
787	[[15, 15]]	[[19, 14], [16, 17], [18, 16], [16, 12]]
788	[[14, 15]]	[[18, 14], [15, 18], [17, 16], [15, 13]]
789	[[13, 15]]	[[17, 14], [14, 17], [16, 16], [14, 13]]
790	[[13, 15]]	[[16, 14], [13, 17], [15, 16], [13, 12]]
791	[[12, 15]]	[[15, 14], [13, 17], [15, 16], [12, 13]]
792	[[11, 15]]	[[14, 14], [12, 18], [14, 16], [11, 13]]
793	[[10, 15]]	[[13, 13], [11, 18], [13, 16], [10, 13]]
794	[[9, 15]]	[[12, 14], [10, 17], [12, 16], [9, 13]]
795	[[8, 15]]	[[11, 14], [9, 17], [11, 16], [8, 13]]
796	[[7, 15]]	[[10, 14], [8, 17], [10, 16], [7, 13]]
797	[[6, 15]]	[[9, 14], [7, 17], [9, 16], [7, 13]]
798	[[5, 15]]	[[9, 14], [6, 17], [8, 16], [6, 13]]
799	[[4, 15]]	[[8, 14], [5, 17], [7, 16], [5, 13]]
800	[[4, 15]]	[[7, 13], [4, 17], [6, 16], [4, 13]]
801	[[3, 15]]	[[6, 14], [4, 17], [6, 16], [3, 13]]
802	[[2, 15]]	[[5, 14], [3, 18], [5, 16], [3, 13]]
803	[[1, 15]]	[[5, 14], [2, 17], [4, 16], [2, 13]]
804	[[2, 15]]	[[4, 14], [1, 17], [3, 16], [1, 13]]
805	[[3, 15]]	[[3, 13], [1, 17], [4, 17], [1, 13]]
806	[[4, 15]]	[[3, 13], [1, 16], [5, 16], [1, 14]]
807	[[5, 15]]	[[3, 13], [1, 16], [6, 15], [1, 14]]
808	[[5, 16]]	[[3, 13], [2, 17], [6, 15], [2, 15]]
809	[[6, 16]]	[[4, 14], [3, 18], [7, 16], [3, 16]]
810	[[6, 16]]	[[4, 14], [3, 18], [7, 16], [3, 16]]
811	[[7, 16]]	[[4, 14], [4, 18], [8, 16], [3, 16]]
812	[[8, 16]]	[[5, 15], [5, 17], [9, 15], [3, 16]]
813	[[9, 16]]	[[6, 15], [6, 18], [10, 16], [3, 16]]
814	[[10, 16]]	[[7, 15], [7, 17], [11, 15], [4, 15]]
815	[[11, 16]]	[[8, 14], [8, 18], [12, 16], [5, 16]]
816	[[11, 17]]	[[9, 15], [9, 17], [12, 16], [5, 16]]
817	[[12, 17]]	[[9, 15], [9, 17], [13, 17], [6, 17]]
818	[[13, 17]]	[[9, 15], [9, 18], [14, 18], [7, 16]]
819	[[14, 17]]	[[9, 15], [10, 17], [15, 17], [8, 17]]
820	[[14, 17]]	[[9, 15], [11, 18], [15, 16], [9, 18]]
821	[[15, 17]]	[[10, 16], [12, 19], [15, 16], [9, 18]]
822	[[16, 17]]	[[11, 17], [13, 18], [15, 16], [10, 19]]
823	[[17, 17]]	[[12, 16], [14, 19], [16, 15], [11, 18]]
824	[[18, 17]]	[[13, 15], [15, 18], [16, 15], [12, 18]]
825	[[19, 17]]	[[14, 16], [16, 19], [16, 15], [12, 18]]
826	[[20, 17]]	[[15, 17], [17, 18], [17, 15], [13, 19]]
827	[[21, 17]]	[[15, 16], [18, 17], [17, 15], [14, 19]]
828	[[22, 17]]	[[16, 17], [18, 17], [17, 15], [14, 19]]
829	[[23, 17]]	[[16, 17], [18, 17], [18, 14], [15, 20]]
830	[[23, 17]]	[[16, 17], [19, 16], [18, 14], [16, 19]]
831	[[24, 17]]	[[16, 17], [20, 17], [18, 14], [17, 20]]
832	[[25, 17]]	[[17, 18], [20, 17], [19, 15], [17, 20]]
833	[[26, 17]]	[[18, 17], [20, 17], [19, 15], [18, 19]]
834	[[27, 17]]	[[18, 17], [21, 18], [20, 14], [19, 20]]
835	[[28, 17]]	[[19, 16], [22, 18], [21, 15], [20, 19]]
836	[[29, 17]]	[[20, 17], [23, 17], [21, 15], [21, 20]]
837	[[30, 17]]	[[21, 18], [23, 17], [21, 16], [22, 21]]
838	[[30, 16]]	[[22, 19], [24, 16], [22, 17], [23, 22]]
839	[[29, 15]]	[[23, 20], [24, 16], [23, 18], [24, 23]]
840	[[29, 15]]	[[23, 20], [25, 15], [23, 17], [25, 22]]
841	[[28, 14]]	[[24, 19], [26, 14], [24, 16], [26, 21]]
842	[[27, 13]]	[[24, 19], [26, 13], [25, 15], [27, 20]]
843	[[27, 12]]	[[25, 18], [26, 13], [25, 15], [28, 19]]
844	[[26, 11]]	[[26, 17], [25, 12], [26, 14], [29, 18]]
845	[[25, 10]]	[[26, 16], [24, 11], [26, 13], [28, 17]]
846	[[24, 9]]	[[25, 15], [23, 10], [25, 12], [27, 16]]
847	[[23, 8]]	[[24, 14], [22, 9], [24, 11], [27, 15]]
848	[[22, 7]]	[[23, 13], [21, 8], [23, 10], [26, 14]]
849	[[21, 6]]	[[22, 12], [20, 7], [22, 9], [25, 13]]
850	[[21, 6]]	[[21, 11], [19, 6], [21, 8], [24, 12]]
851	[[20, 5]]	[[22, 10], [19, 6], [20, 8], [24, 11]]
852	[[19, 4]]	[[22, 9], [18, 5], [19, 7], [24, 10]]
853	[[18, 3]]	[[22, 8], [17, 4], [19, 6], [23, 10]]
854	[[17, 2]]	[[21, 7], [16, 3], [18, 5], [22, 9]]
855	[[16, 1]]	[[20, 6], [15, 2], [17, 4], [21, 8]]
856	[[15, 2]]	[[19, 5], [14, 1], [16, 3], [21, 7]]
857	[[14, 3]]	[[18, 6], [13, 1], [17, 2], [20, 6]]
858	[[13, 4]]	[[17, 5], [12, 2], [16, 2], [19, 5]]
859	[[12, 5]]	[[16, 4], [11, 3], [15, 1], [18, 6]]
860	[[12, 5]]	[[15, 5], [10, 4], [14, 2], [17, 6]]
861	[[11, 6]]	[[14, 5], [9, 5], [13, 3], [16, 7]]
862	[[10, 7]]	[[13, 6], [9, 6], [12, 4], [15, 7]]
863	[[9, 8]]	[[12, 7], [8, 7], [11, 5], [14, 8]]
864	[[8, 9]]	[[11, 8], [7, 8], [11, 5], [13, 9]]
865	[[7, 10]]	[[11, 9], [6, 9], [10, 6], [13, 9]]
866	[[6, 11]]	[[10, 10], [5, 10], [9, 7], [14, 10]]
867	[[5, 12]]	[[9, 11], [4, 11], [8, 8], [13, 11]]
868	[[4, 13]]	[[8, 12], [3, 12], [7, 9], [12, 12]]
869	[[3, 14]]	[[7, 13], [2, 13], [6, 10], [11, 13]]
870	[[3, 14]]	[[6, 14], [1, 14], [5, 11], [10, 14]]
871	[[2, 15]]	[[5, 15], [1, 14], [4, 12], [9, 14]]
872	[[1, 16]]	[[4, 16], [1, 13], [3, 13], [8, 15]]
873	[[1, 17]]	[[3, 17], [1, 13], [3, 14], [7, 16]]
874	[[2, 18]]	[[3, 17], [1, 14], [3, 15], [6, 17]]
875	[[3, 19]]	[[4, 18], [1, 15], [3, 16], [6, 18]]
876	[[4, 20]]	[[5, 19], [1, 16], [3, 17], [7, 19]]
877	[[5, 21]]	[[6, 20], [1, 17], [4, 18], [6, 18]]
878	[[6, 22]]	[[7, 21], [1, 18], [3, 19], [6, 19]]
879	[[7, 23]]	[[8, 22], [1, 19], [4, 20], [7, 20]]
880	[[7, 23]]	[[9, 23], [2, 20], [5, 21], [8, 21]]
881	[[8, 24]]	[[9, 23], [3, 21], [5, 22], [8, 21]]
882	[[9, 25]]	[[10, 24], [3, 22], [5, 22], [9, 22]]
883	[[10, 26]]	[[11, 25], [3, 23], [6, 23], [10, 23]]
884	[[11, 27]]	[[12, 26], [4, 24], [7, 24], [11, 24]]
885	[[12, 28]]	[[13, 27], [5, 25], [8, 25], [12, 25]]
886	[[13, 29]]	[[14, 28], [6, 26], [9, 26], [13, 26]]
887	[[14, 30]]	[[15, 29], [6, 27], [10, 27], [14, 27]]
888	[[14, 29]]	[[15, 29], [7, 26], [11, 28], [13, 28]]
889	[[14, 28]]	[[16, 30], [8, 27], [11, 29], [14, 27]]
890	[[14, 28]]	[[16, 29], [9, 26], [12, 30], [15, 26]]
891	[[14, 27]]	[[16, 29], [10, 27], [12, 30], [15, 26]]
892	[[14, 26]]	[[16, 28], [11, 26], [13, 29], [15, 25]]
893	[[14, 25]]	[[16, 28], [12, 25], [12, 28], [15, 25]]
894	[[14, 24]]	[[15, 27], [12, 24], [13, 27], [16, 24]]
895	[[14, 23]]	[[15, 26], [12, 23], [13, 26], [16, 23]]
896	[[14, 22]]	[[15, 25], [12, 23], [13, 25], [16, 23]]
897	[[14, 21]]	[[15, 25], [12, 22], [13, 24], [16, 22]]
898	[[14, 20]]	[[15, 24], [11, 21], [13, 23], [16, 21]]
899	[[14, 19]]	[[15, 23], [12, 20], [13, 22], [17, 20]]
900	[[14, 19]]	[[15, 22], [11, 19], [13, 21], [17, 19]]
901	[[14, 18]]	[[15, 21], [12, 18], [12, 20], [17, 18]]
902	[[14, 17]]	[[15, 20], [12, 18], [13, 20], [16, 17]]
903	[[14, 16]]	[[15, 19], [12, 17], [13, 19], [16, 17]]
904	[[14, 15]]	[[15, 19], [12, 16], [13, 18], [16, 16]]
905	[[14, 14]]	[[15, 18], [12, 15], [13, 17], [16, 15]]
906	[[14, 13]]	[[15, 17], [12, 14], [13, 16], [16, 14]]
907	[[14, 12]]	[[15, 16], [12, 13], [13, 15], [17, 13]]
908	[[14, 11]]	[[15, 15], [12, 12], [13, 14], [18, 12]]
909	[[14, 10]]	[[15, 14], [12, 11], [13, 13], [17, 11]]
910	[[14, 10]]	[[15, 13], [12, 10], [13, 12], [16, 10]]
911	[[14, 9]]	[[15, 12], [12, 9], [12, 11], [16, 9]]
912	[[14, 8]]	[[15, 11], [12, 9], [12, 11], [16, 9]]
913	[[14, 7]]	[[14, 10], [12, 8], [12, 10], [16, 8]]
914	[[14, 6]]	[[14, 9], [12, 7], [12, 9], [16, 7]]
915	[[14, 5]]	[[14, 8], [12, 6], [12, 8], [16, 6]]
916	[[14, 4]]	[[14, 7], [12, 5], [12, 7], [16, 5]]
917	[[14, 3]]	[[14, 6], [12, 4], [12, 6], [17, 4]]
918	[[14, 2]]	[[15, 5], [12, 3], [13, 5], [17, 3]]
919	[[14, 1]]	[[15, 4], [12, 2], [12, 4], [16, 2]]
920	[[14, 1]]	[[14, 3], [11, 1], [12, 3], [16, 1]]
921	[[15, 2]]	[[14, 3], [11, 1], [12, 3], [16, 1]]
922	[[16, 3]]	[[15, 4], [11, 1], [13, 2], [17, 2]]
923	[[17, 4]]	[[16, 5], [11, 2], [13, 3], [18, 3]]
924	[[18, 5]]	[[17, 6], [11, 3], [14, 4], [19, 4]]
925	[[19, 6]]	[[17, 7], [12, 2], [14, 4], [20, 5]]
926	[[20, 7]]	[[18, 8], [12, 2], [15, 5], [21, 6]]
927	[[21, 8]]	[[19, 9], [13, 3], [16, 6], [22, 7]]
928	[[22, 9]]	[[20, 10], [14, 4], [17, 7], [23, 8]]
929	[[23, 10]]	[[21, 11], [15, 5], [18, 8], [24, 9]]
930	[[23, 10]]	[[22, 12], [16, 6], [19, 9], [25, 10]]
931	[[24, 11]]	[[22, 12], [17, 7], [20, 10], [25, 10]]
932	[[25, 12]]	[[23, 13], [18, 8], [21, 11], [26, 11]]
933	[[26, 13]]	[[24, 14], [19, 9], [22, 12], [27, 12]]
934	[[27, 14]]	[[25, 15], [20, 10], [23, 13], [28, 13]]
935	[[28, 15]]	[[26, 16], [21, 11], [24, 14], [29, 14]]
936	[[29, 16]]	[[27, 17], [22, 12], [25, 15], [30, 15]]
937	[[30, 17]]	[[28, 18], [23, 13], [26, 16], [30, 14]]
938	[[30, 18]]	[[29, 19], [24, 14], [27, 17], [30, 15]]
939	[[29, 18]]	[[28, 19], [25, 15], [27, 17], [30, 16]]
940	[[29, 18]]	[[29, 20], [25, 15], [26, 18], [30, 16]]
941	[[28, 18]]	[[29, 20], [26, 16], [26, 18], [30, 16]]
942	[[27, 18]]	[[28, 20], [26, 16], [26, 18], [29, 16]]
943	[[26, 18]]	[[27, 20], [26, 16], [25, 18], [29, 17]]
944	[[25, 18]]	[[26, 20], [26, 16], [24, 18], [28, 18]]
945	[[24, 18]]	[[25, 20], [25, 16], [23, 18], [27, 18]]
946	[[23, 18]]	[[24, 20], [25, 16], [22, 18], [26, 18]]
947	[[22, 18]]	[[23, 20], [24, 16], [21, 18], [25, 18]]
948	[[21, 18]]	[[22, 20], [23, 16], [20, 17], [24, 18]]
949	[[20, 18]]	[[21, 20], [22, 16], [19, 18], [23, 18]]
950	[[20, 18]]	[[20, 20], [21, 16], [18, 18], [22, 18]]
951	[[19, 18]]	[[20, 20], [20, 15], [18, 18], [22, 18]]
952	[[18, 18]]	[[19, 20], [19, 16], [17, 18], [22, 18]]
953	[[17, 18]]	[[18, 20], [18, 16], [16, 18], [21, 18]]
954	[[16, 18]]	[[17, 20], [17, 16], [15, 18], [20, 18]]
955	[[15, 18]]	[[16, 20], [16, 16], [14, 18], [19, 18]]
956	[[14, 18]]	[[15, 20], [15, 16], [13, 18], [18, 18]]
957	[[13, 18]]	[[14, 20], [14, 16], [12, 18], [17, 18]]
958	[[12, 18]]	[[13, 20], [13, 16], [11, 19], [16, 18]]
959	[[11, 18]]	[[13, 20], [12, 16], [10, 18], [15, 17]]
960	[[11, 18]]	[[12, 20], [11, 16], [9, 18], [14, 18]]
961	[[10, 18]]	[[11, 20], [11, 16], [9, 18], [13, 18]]
962	[[9, 18]]	[[10, 20], [10, 16], [8, 18], [12, 18]]
963	[[8, 18]]	[[9, 20], [9, 16], [7, 18], [11, 18]]
964	[[7, 18]]	[[8, 20], [8, 15], [6, 18], [10, 18]]
965	[[6, 18]]	[[7, 20], [7, 16], [5, 17], [9, 19]]
966	[[5, 18]]	[[6, 20], [7, 16], [4, 18], [8, 18]]
967	[[4, 18]]	[[5, 20], [6, 16], [3, 18], [7, 19]]
968	[[3, 18]]	[[4, 20], [5, 16], [2, 18], [6, 18]]
969	[[2, 18]]	[[3, 20], [4, 16], [1, 18], [5, 18]]
970	[[2, 18]]	[[2, 20], [3, 16], [1, 17], [4, 18]]
971	[[1, 18]]	[[2, 20], [3, 16], [1, 16], [4, 18]]
972	[[2, 18]]	[[1, 20], [3, 16], [1, 16], [3, 19]]
973	[[3, 18]]	[[1, 20], [3, 16], [1, 16], [3, 20]]
974	[[4, 18]]	[[1, 19], [3, 16], [1, 17], [3, 20]]
975	[[5, 18]]	[[1, 19], [3, 16], [1, 17], [4, 21]]
976	[[6, 18]]	[[1, 19], [4, 16], [1, 17], [5, 20]]
977	[[7, 18]]	[[2, 19], [5, 16], [2, 16], [6, 21]]
978	[[8, 18]]	[[3, 18], [5, 17], [3, 15], [7, 20]]
979	[[9, 18]]	[[4, 19], [6, 16], [4, 16], [7, 20]]
980	[[9, 18]]	[[5, 18], [6, 16], [4, 16], [8, 20]]
981	[[10, 18]]	[[5, 18], [7, 17], [5, 15], [8, 20]]
982	[[11, 18]]	[[6, 19], [7, 17], [5, 15], [8, 20]]
983	[[12, 18]]	[[6, 19], [8, 16], [6, 16], [9, 19]]
984	[[13, 18]]	[[7, 19], [9, 17], [7, 17], [10, 20]]
985	[[14, 18]]	[[7, 19], [10, 18], [8, 16], [10, 20]]
986	[[15, 18]]	[[7, 19], [11, 17], [9, 15], [11, 19]]
987	[[16, 18]]	[[7, 19], [12, 16], [10, 16], [12, 20]]
988	[[17, 18]]	[[7, 19], [13, 15], [10, 16], [13, 19]]
989	[[18, 18]]	[[6, 20], [14, 16], [11, 17], [14, 18]]
990	[[18, 18]]	[[6, 20], [14, 16], [12, 18], [15, 19]]
991	[[19, 18]]	[[7, 19], [15, 17], [13, 17], [15, 19]]
992	[[20, 18]]	[[8, 18], [15, 17], [13, 17], [16, 20]]
993	[[21, 18]]	[[9, 19], [15, 17], [13, 17], [17, 19]]
994	[[22, 18]]	[[9, 19], [15, 17], [13, 17], [17, 19]]
995	[[23, 18]]	[[9, 19], [16, 16], [14, 18], [18, 18]]
996	[[24, 18]]	[[10, 18], [16, 16], [15, 19], [18, 18]]
997	[[25, 18]]	[[11, 17], [16, 16], [16, 20], [19, 19]]
998	[[26, 18]]	[[12, 18], [16, 17], [17, 21], [20, 18]]
999	[[27, 18]]	[[13, 17], [17, 16], [18, 20], [21, 19]]
1000	[[27, 18]]	[[13, 17], [18, 17], [19, 19], [21, 19]]
