timesteps	evaders	pursuers	evader_capture_status
435	[[22, 8], [12, 10], [23, 13], [33, 20], [34, 3], [38, 25], [25, 5], [30, 8], [16, 10], [31, 28], [19, 1], [18, 6], [15, 1], [0, 1], [3, 1], [30, 33], [22, 18], [29, 22], [16, 22], [26, 1], [36, 13], [18, 10], [31, 15], [7, 5], [23, 3], [19, 35], [27, 11], [30, 2], [2, 4], [11, 7]]	[[13, 5], [5, 19], [0, 10], [25, 25], [8, 26], [7, 34], [7, 38], [15, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
436	[[21, 8], [12, 11], [22, 13], [33, 21], [35, 3], [37, 25], [25, 6], [31, 8], [15, 10], [31, 29], [19, 2], [18, 5], [15, 2], [0, 2], [4, 1], [31, 33], [22, 19], [29, 23], [16, 23], [26, 2], [37, 13], [19, 10], [30, 15], [8, 5], [22, 3], [19, 34], [27, 12], [29, 2], [3, 4], [11, 7]]	[[13, 4], [4, 19], [0, 9], [26, 25], [8, 27], [7, 35], [6, 38], [15, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
437	[[22, 8], [12, 10], [23, 13], [32, 21], [35, 4], [36, 25], [24, 6], [32, 8], [15, 10], [31, 28], [19, 1], [17, 5], [15, 1], [0, 3], [3, 1], [31, 34], [21, 19], [29, 22], [16, 22], [25, 2], [36, 13], [18, 10], [30, 14], [7, 5], [22, 4], [18, 34], [27, 13], [30, 2], [3, 5], [11, 7]]	[[13, 4], [4, 19], [0, 9], [27, 25], [7, 27], [7, 34], [6, 38], [16, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
438	[[21, 8], [11, 10], [23, 12], [33, 21], [35, 5], [35, 25], [24, 7], [31, 8], [16, 10], [32, 28], [19, 2], [17, 6], [15, 2], [0, 2], [4, 1], [30, 34], [21, 20], [29, 21], [17, 22], [25, 3], [35, 13], [17, 10], [29, 14], [8, 5], [21, 4], [18, 35], [28, 13], [29, 2], [3, 4], [11, 7]]	[[13, 5], [4, 18], [0, 8], [26, 25], [7, 26], [7, 34], [5, 38], [15, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
439	[[21, 9], [11, 11], [24, 12], [33, 22], [35, 4], [36, 25], [25, 7], [31, 7], [15, 10], [31, 28], [19, 1], [18, 6], [15, 1], [0, 1], [5, 1], [29, 34], [20, 20], [28, 21], [18, 22], [25, 2], [35, 14], [18, 10], [30, 14], [7, 5], [22, 4], [18, 34], [28, 12], [28, 2], [3, 5], [11, 7]]	[[13, 5], [5, 18], [1, 8], [26, 26], [6, 26], [7, 33], [5, 38], [15, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
440	[[20, 9], [10, 11], [25, 12], [34, 22], [36, 4], [37, 25], [24, 7], [30, 7], [14, 10], [32, 28], [20, 1], [19, 6], [15, 2], [1, 1], [6, 1], [29, 33], [20, 19], [28, 20], [19, 22], [25, 3], [35, 15], [19, 10], [30, 15], [8, 5], [21, 4], [17, 34], [28, 11], [29, 2], [3, 4], [11, 7]]	[[13, 4], [6, 18], [2, 8], [25, 26], [6, 27], [8, 33], [5, 37], [15, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
441	[[20, 8], [9, 11], [24, 12], [33, 22], [35, 4], [36, 25], [25, 7], [30, 8], [14, 10], [32, 29], [19, 1], [18, 6], [15, 1], [2, 1], [7, 1], [30, 33], [21, 19], [28, 21], [19, 23], [24, 3], [34, 15], [18, 10], [29, 15], [7, 5], [21, 3], [17, 35], [29, 11], [28, 2], [4, 4], [11, 7]]	[[13, 4], [6, 18], [2, 9], [25, 27], [6, 28], [9, 33], [5, 38], [14, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
442	[[21, 8], [8, 11], [24, 12], [33, 21], [36, 4], [36, 26], [25, 8], [30, 7], [14, 11], [31, 29], [19, 0], [17, 6], [16, 1], [3, 1], [8, 1], [29, 33], [22, 19], [27, 21], [19, 24], [24, 2], [34, 16], [17, 10], [28, 15], [7, 6], [22, 3], [17, 34], [30, 11], [28, 3], [4, 3], [11, 7]]	[[12, 4], [6, 19], [2, 8], [26, 27], [6, 28], [9, 32], [4, 38], [14, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
443	[[21, 7], [9, 11], [24, 13], [33, 22], [36, 5], [36, 27], [25, 7], [30, 6], [14, 10], [31, 28], [20, 0], [17, 7], [16, 2], [2, 1], [9, 1], [29, 33], [22, 19], [26, 21], [19, 23], [24, 3], [33, 16], [17, 9], [29, 15], [8, 6], [21, 3], [18, 34], [30, 12], [29, 3], [5, 3], [11, 7]]	[[12, 5], [6, 20], [3, 8], [26, 28], [6, 27], [9, 32], [4, 37], [13, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
444	[[20, 7], [9, 12], [24, 12], [33, 21], [36, 6], [36, 28], [25, 6], [31, 6], [13, 10], [30, 28], [20, 1], [17, 6], [15, 2], [3, 1], [9, 2], [29, 34], [23, 19], [26, 21], [19, 24], [23, 3], [33, 15], [18, 9], [29, 16], [8, 5], [21, 2], [19, 34], [29, 12], [28, 3], [5, 4], [11, 7]]	[[11, 5], [7, 20], [4, 8], [25, 28], [6, 27], [10, 32], [3, 37], [12, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
445	[[21, 7], [9, 11], [23, 12], [33, 22], [36, 7], [35, 28], [25, 5], [31, 5], [13, 11], [31, 28], [20, 0], [17, 5], [14, 2], [4, 1], [10, 2], [29, 33], [23, 18], [27, 21], [19, 25], [23, 2], [33, 16], [18, 8], [29, 15], [8, 6], [21, 1], [19, 35], [30, 12], [28, 2], [4, 4], [11, 7]]	[[12, 5], [7, 20], [4, 8], [24, 28], [7, 27], [9, 32], [4, 37], [12, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
446	[[22, 7], [9, 10], [24, 12], [34, 22], [36, 6], [35, 29], [26, 5], [31, 4], [13, 10], [31, 27], [19, 0], [17, 4], [14, 1], [3, 1], [9, 2], [30, 33], [23, 17], [26, 21], [18, 25], [23, 1], [33, 17], [18, 9], [28, 15], [9, 6], [22, 1], [18, 35], [29, 12], [29, 2], [4, 3], [11, 7]]	[[13, 5], [7, 19], [4, 9], [24, 28], [7, 28], [9, 32], [5, 37], [13, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
447	[[22, 8], [9, 11], [23, 12], [34, 23], [36, 7], [34, 29], [25, 5], [31, 3], [13, 11], [32, 27], [19, 1], [18, 4], [15, 1], [2, 1], [8, 2], [31, 33], [23, 16], [25, 21], [17, 25], [24, 1], [32, 17], [19, 9], [28, 14], [9, 5], [22, 2], [18, 34], [29, 11], [28, 2], [3, 3], [11, 7]]	[[13, 6], [6, 19], [4, 9], [23, 28], [7, 27], [8, 32], [5, 36], [13, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
448	[[23, 8], [10, 11], [23, 11], [35, 23], [36, 6], [34, 28], [26, 5], [31, 2], [14, 11], [31, 27], [18, 1], [18, 5], [15, 0], [3, 1], [8, 1], [30, 33], [23, 17], [24, 21], [17, 25], [25, 1], [32, 16], [18, 9], [27, 14], [9, 6], [22, 3], [18, 33], [28, 11], [28, 3], [4, 3], [11, 7]]	[[12, 6], [7, 19], [4, 9], [23, 29], [8, 27], [9, 32], [6, 36], [14, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
449	[[23, 7], [9, 11], [22, 11], [35, 22], [35, 6], [35, 28], [25, 5], [32, 2], [13, 11], [32, 27], [19, 1], [18, 6], [14, 0], [3, 2], [8, 2], [29, 33], [22, 17], [24, 22], [17, 24], [24, 1], [33, 16], [19, 9], [27, 15], [8, 6], [21, 3], [17, 33], [29, 11], [27, 3], [4, 4], [11, 7]]	[[12, 6], [8, 19], [4, 8], [23, 28], [7, 27], [9, 32], [6, 35], [15, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
450	[[22, 7], [9, 12], [22, 12], [34, 22], [34, 6], [36, 28], [25, 6], [33, 2], [13, 10], [32, 26], [18, 1], [17, 6], [14, 1], [2, 2], [9, 2], [29, 34], [22, 18], [25, 22], [16, 24], [24, 0], [33, 17], [18, 9], [28, 15], [8, 5], [22, 3], [16, 33], [30, 11], [27, 4], [3, 4], [11, 7]]	[[12, 6], [8, 18], [4, 7], [24, 28], [6, 27], [9, 31], [6, 34], [15, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
451	[[21, 7], [10, 12], [22, 13], [35, 22], [35, 6], [36, 29], [24, 6], [34, 2], [13, 9], [31, 26], [18, 2], [18, 6], [15, 1], [3, 2], [9, 1], [28, 34], [22, 17], [26, 22], [16, 23], [24, 1], [33, 16], [19, 9], [29, 15], [8, 6], [23, 3], [16, 32], [29, 11], [28, 4], [3, 3], [11, 7]]	[[13, 6], [8, 17], [5, 7], [24, 29], [6, 28], [8, 31], [6, 33], [15, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
452	[[22, 7], [10, 13], [22, 14], [35, 23], [35, 7], [37, 29], [25, 6], [33, 2], [13, 8], [31, 27], [19, 2], [19, 6], [16, 1], [2, 2], [9, 0], [29, 34], [22, 16], [25, 22], [17, 23], [24, 0], [33, 15], [19, 10], [30, 15], [9, 6], [23, 2], [16, 33], [29, 11], [29, 4], [2, 3], [11, 7]]	[[12, 6], [9, 17], [4, 7], [24, 30], [6, 29], [8, 31], [6, 33], [15, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
453	[[22, 8], [10, 12], [22, 13], [36, 23], [34, 7], [36, 29], [26, 6], [33, 1], [13, 8], [31, 26], [19, 3], [18, 6], [16, 2], [2, 1], [9, 1], [29, 35], [22, 17], [25, 21], [17, 24], [25, 0], [33, 14], [20, 10], [29, 15], [9, 7], [24, 2], [15, 33], [28, 11], [29, 3], [2, 4], [11, 7]]	[[12, 6], [10, 17], [5, 7], [24, 31], [6, 28], [9, 31], [5, 33], [15, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
454	[[22, 7], [9, 12], [21, 13], [36, 24], [33, 7], [35, 29], [25, 6], [33, 2], [13, 7], [31, 27], [19, 2], [19, 6], [16, 1], [3, 1], [8, 1], [29, 34], [22, 16], [25, 22], [18, 24], [24, 0], [34, 14], [19, 10], [28, 15], [9, 8], [24, 3], [15, 33], [28, 10], [29, 4], [2, 3], [11, 7]]	[[12, 6], [11, 17], [5, 7], [25, 31], [6, 27], [10, 31], [5, 33], [14, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
455	[[22, 8], [9, 13], [21, 12], [35, 24], [33, 6], [35, 30], [26, 6], [33, 1], [14, 7], [30, 27], [20, 2], [18, 6], [16, 2], [2, 1], [8, 2], [29, 35], [22, 16], [25, 22], [18, 24], [25, 0], [33, 14], [20, 10], [28, 14], [9, 9], [23, 3], [14, 33], [27, 10], [29, 3], [2, 2], [11, 7]]	[[12, 7], [10, 17], [5, 7], [25, 31], [7, 27], [9, 31], [5, 33], [14, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
456	[[22, 7], [9, 12], [21, 13], [34, 24], [33, 7], [36, 30], [26, 5], [33, 2], [15, 7], [30, 27], [21, 2], [19, 6], [17, 2], [2, 0], [8, 1], [30, 35], [23, 16], [25, 21], [18, 23], [25, 1], [33, 14], [20, 9], [28, 13], [8, 9], [24, 3], [15, 33], [27, 11], [28, 3], [2, 3], [11, 7]]	[[11, 7], [10, 16], [5, 6], [25, 31], [8, 27], [9, 30], [5, 34], [13, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
457	[[23, 7], [8, 12], [20, 13], [34, 25], [34, 7], [35, 30], [26, 6], [33, 3], [14, 7], [31, 27], [21, 1], [19, 7], [16, 2], [3, 0], [8, 2], [31, 35], [23, 17], [26, 21], [19, 23], [25, 2], [34, 14], [19, 9], [29, 13], [7, 9], [24, 2], [14, 33], [26, 11], [29, 3], [1, 3], [11, 7]]	[[10, 7], [11, 16], [6, 6], [26, 31], [7, 27], [9, 31], [5, 34], [14, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
458	[[23, 7], [8, 13], [19, 13], [34, 24], [34, 8], [35, 31], [26, 7], [33, 2], [15, 7], [31, 26], [20, 1], [18, 7], [15, 2], [2, 0], [9, 2], [31, 34], [22, 17], [26, 20], [19, 24], [26, 2], [34, 15], [19, 10], [28, 13], [7, 10], [23, 2], [14, 34], [27, 11], [29, 2], [0, 3], [11, 7]]	[[10, 8], [10, 16], [6, 5], [26, 30], [7, 27], [9, 32], [5, 34], [14, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
459	[[24, 7], [8, 14], [20, 13], [35, 24], [35, 8], [34, 31], [26, 8], [33, 1], [16, 7], [31, 25], [21, 1], [18, 6], [15, 3], [3, 0], [9, 3], [31, 33], [21, 17], [26, 21], [18, 24], [26, 3], [35, 15], [19, 9], [29, 13], [6, 10], [23, 3], [15, 34], [27, 10], [28, 2], [0, 4], [11, 7]]	[[9, 8], [10, 17], [5, 5], [25, 30], [6, 27], [10, 32], [5, 35], [14, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
460	[[23, 7], [8, 13], [21, 13], [36, 24], [36, 8], [34, 30], [26, 9], [33, 2], [15, 7], [31, 24], [20, 1], [19, 6], [14, 3], [3, 1], [10, 3], [31, 34], [22, 17], [26, 22], [18, 25], [27, 3], [35, 16], [19, 10], [29, 14], [6, 11], [22, 3], [16, 34], [28, 10], [29, 2], [0, 3], [11, 7]]	[[9, 9], [10, 18], [4, 5], [25, 30], [6, 28], [9, 32], [4, 35], [14, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
461	[[23, 8], [8, 14], [20, 13], [35, 24], [35, 8], [33, 30], [25, 9], [32, 2], [14, 7], [30, 24], [19, 1], [19, 7], [13, 3], [4, 1], [9, 3], [31, 35], [22, 16], [25, 22], [18, 24], [26, 3], [34, 16], [19, 11], [30, 14], [6, 10], [22, 2], [15, 34], [28, 11], [30, 2], [0, 2], [11, 7]]	[[8, 9], [10, 19], [4, 4], [24, 30], [5, 28], [9, 33], [4, 36], [15, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
462	[[22, 8], [8, 13], [21, 13], [36, 24], [35, 7], [33, 29], [25, 10], [33, 2], [13, 7], [30, 25], [19, 0], [19, 8], [12, 3], [5, 1], [10, 3], [31, 34], [21, 16], [24, 22], [19, 24], [25, 3], [34, 17], [19, 10], [30, 15], [6, 11], [23, 2], [14, 34], [28, 12], [29, 2], [0, 1], [11, 7]]	[[8, 10], [9, 19], [4, 5], [24, 29], [4, 28], [9, 33], [4, 35], [15, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
463	[[22, 7], [8, 14], [20, 13], [36, 25], [35, 6], [32, 29], [26, 10], [34, 2], [14, 7], [30, 25], [18, 0], [18, 8], [12, 2], [6, 1], [9, 3], [30, 34], [22, 16], [25, 22], [19, 23], [26, 3], [34, 18], [19, 11], [30, 16], [5, 11], [23, 1], [15, 34], [28, 11], [29, 1], [0, 0], [11, 7]]	[[9, 10], [9, 20], [5, 5], [24, 28], [5, 28], [10, 33], [4, 36], [15, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
464	[[22, 6], [8, 15], [21, 13], [37, 25], [35, 7], [33, 29], [26, 9], [33, 2], [15, 7], [30, 26], [19, 0], [19, 8], [12, 1], [5, 1], [9, 2], [30, 35], [22, 17], [25, 23], [19, 23], [26, 4], [34, 19], [19, 10], [31, 16], [4, 11], [23, 2], [15, 33], [28, 10], [29, 2], [1, 0], [11, 7]]	[[9, 9], [9, 19], [5, 6], [24, 28], [6, 28], [10, 34], [3, 36], [14, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
465	[[22, 7], [7, 15], [21, 14], [36, 25], [34, 7], [33, 28], [26, 8], [32, 2], [15, 6], [30, 25], [20, 0], [18, 8], [13, 1], [6, 1], [10, 2], [29, 35], [21, 17], [26, 23], [19, 22], [27, 4], [34, 20], [19, 11], [32, 16], [3, 11], [23, 1], [16, 33], [29, 10], [29, 3], [2, 0], [11, 7]]	[[9, 9], [9, 18], [6, 6], [24, 29], [7, 28], [10, 35], [3, 37], [13, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
466	[[21, 7], [7, 14], [21, 13], [35, 25], [33, 7], [32, 28], [27, 8], [32, 1], [15, 7], [30, 24], [20, 1], [19, 8], [13, 2], [5, 1], [11, 2], [28, 35], [22, 17], [25, 23], [19, 23], [27, 5], [33, 20], [19, 10], [31, 16], [2, 11], [24, 1], [17, 33], [30, 10], [29, 2], [3, 0], [11, 7]]	[[9, 9], [8, 18], [6, 6], [24, 29], [7, 27], [9, 35], [3, 37], [12, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
467	[[21, 6], [7, 15], [20, 13], [36, 25], [32, 7], [31, 28], [27, 9], [32, 2], [15, 6], [31, 24], [21, 1], [19, 7], [14, 2], [6, 1], [10, 2], [27, 35], [22, 16], [26, 23], [20, 23], [26, 5], [32, 20], [19, 11], [30, 16], [3, 11], [25, 1], [16, 33], [29, 10], [29, 3], [3, 1], [11, 7]]	[[9, 10], [9, 18], [6, 6], [23, 29], [7, 27], [9, 36], [4, 37], [12, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
468	[[20, 6], [6, 15], [21, 13], [36, 24], [33, 7], [30, 28], [26, 9], [33, 2], [16, 6], [30, 24], [21, 0], [19, 8], [13, 2], [6, 0], [10, 1], [27, 34], [22, 17], [26, 24], [19, 23], [26, 6], [32, 19], [18, 11], [30, 17], [3, 10], [25, 2], [17, 33], [28, 10], [29, 2], [3, 0], [11, 7]]	[[8, 10], [9, 18], [6, 6], [22, 29], [8, 27], [9, 36], [4, 37], [12, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
469	[[20, 5], [6, 14], [21, 14], [35, 24], [32, 7], [30, 29], [27, 9], [33, 3], [15, 6], [30, 23], [21, 1], [19, 9], [14, 2], [7, 0], [10, 2], [28, 34], [22, 18], [27, 24], [19, 22], [26, 7], [33, 19], [19, 11], [30, 16], [2, 10], [24, 2], [16, 33], [28, 11], [29, 1], [3, 1], [11, 7]]	[[9, 10], [9, 19], [5, 6], [22, 28], [8, 28], [8, 36], [3, 37], [12, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
470	[[21, 5], [6, 13], [22, 14], [35, 25], [33, 7], [30, 28], [28, 9], [33, 4], [14, 6], [30, 22], [20, 1], [18, 9], [14, 3], [7, 1], [11, 2], [28, 33], [22, 19], [28, 24], [19, 23], [27, 7], [32, 19], [18, 11], [31, 16], [1, 10], [25, 2], [15, 33], [28, 12], [29, 0], [2, 1], [11, 7]]	[[9, 9], [8, 19], [5, 5], [21, 28], [8, 28], [8, 37], [3, 36], [13, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
471	[[21, 4], [6, 14], [23, 14], [35, 26], [33, 8], [31, 28], [29, 9], [33, 3], [14, 5], [30, 23], [21, 1], [18, 8], [14, 2], [6, 1], [11, 1], [29, 33], [21, 19], [27, 24], [19, 22], [27, 6], [31, 19], [19, 11], [31, 15], [0, 10], [26, 2], [16, 33], [28, 13], [29, 1], [2, 2], [11, 7]]	[[9, 10], [8, 20], [4, 5], [21, 29], [9, 28], [7, 37], [3, 37], [13, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
472	[[20, 4], [5, 14], [24, 14], [34, 26], [33, 7], [31, 29], [29, 9], [32, 3], [15, 5], [31, 23], [21, 0], [17, 8], [15, 2], [7, 1], [11, 2], [30, 33], [21, 18], [27, 25], [19, 21], [27, 5], [31, 18], [19, 10], [32, 15], [0, 9], [26, 3], [16, 34], [29, 13], [29, 2], [2, 1], [11, 7]]	[[9, 10], [8, 19], [5, 5], [20, 29], [9, 28], [7, 36], [3, 37], [13, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
473	[[21, 4], [4, 14], [23, 14], [35, 26], [33, 6], [31, 30], [29, 8], [32, 2], [16, 5], [30, 23], [20, 0], [16, 8], [15, 1], [8, 1], [11, 3], [30, 34], [21, 17], [26, 25], [18, 21], [27, 6], [30, 18], [18, 10], [31, 15], [0, 8], [25, 3], [15, 34], [30, 13], [30, 2], [2, 2], [11, 7]]	[[8, 10], [8, 18], [5, 5], [20, 28], [10, 28], [7, 37], [2, 37], [14, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
474	[[20, 4], [3, 14], [23, 13], [34, 26], [34, 6], [32, 30], [29, 9], [33, 2], [17, 5], [30, 24], [21, 0], [15, 8], [15, 2], [8, 2], [11, 2], [30, 35], [21, 16], [25, 25], [17, 21], [26, 6], [31, 18], [18, 11], [31, 15], [0, 7], [24, 3], [14, 34], [29, 13], [30, 1], [2, 1], [11, 7]]	[[9, 10], [8, 18], [5, 4], [20, 27], [9, 28], [7, 38], [2, 37], [13, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
475	[[20, 3], [3, 15], [22, 13], [34, 25], [35, 6], [31, 30], [30, 9], [32, 2], [16, 5], [29, 24], [20, 0], [15, 7], [14, 2], [8, 1], [12, 2], [30, 34], [21, 17], [26, 25], [17, 20], [27, 6], [31, 19], [19, 11], [31, 15], [0, 6], [25, 3], [15, 34], [28, 13], [29, 1], [1, 1], [11, 7]]	[[9, 9], [7, 18], [4, 4], [20, 28], [9, 27], [7, 37], [2, 36], [13, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
476	[[20, 4], [2, 15], [22, 12], [34, 24], [34, 6], [31, 31], [31, 9], [33, 2], [17, 5], [30, 24], [21, 0], [15, 8], [15, 2], [9, 1], [11, 2], [31, 34], [21, 18], [26, 26], [17, 19], [26, 6], [32, 19], [18, 11], [30, 15], [0, 7], [25, 2], [15, 33], [28, 12], [29, 2], [0, 1], [11, 7]]	[[9, 10], [7, 19], [4, 5], [19, 28], [9, 27], [7, 36], [2, 37], [12, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
