timesteps	evaders	pursuers	evader_capture_status
297	[[3, 4], [4, 12], [21, 1], [39, 29], [10, 8], [33, 36], [8, 18], [31, 28], [15, 19], [20, 29], [14, 3], [24, 20], [0, 17], [0, 6], [0, 2], [24, 32], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12]]	[[17, 15], [4, 4], [29, 32], [38, 28], [5, 12], [34, 35], [24, 21], [0, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
298	[[2, 4], [3, 12], [21, 2], [39, 30], [11, 8], [32, 36], [8, 17], [30, 28], [15, 18], [20, 28], [13, 3], [24, 19], [0, 18], [0, 7], [0, 1], [23, 32], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12]]	[[17, 16], [3, 4], [28, 32], [38, 29], [4, 12], [34, 36], [24, 20], [0, 17]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
299	[[2, 5], [2, 12], [21, 3], [39, 31], [11, 8], [32, 35], [7, 17], [30, 27], [15, 19], [21, 28], [12, 3], [24, 18], [0, 19], [0, 8], [0, 0], [22, 32], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12]]	[[16, 16], [2, 4], [28, 31], [38, 30], [3, 12], [33, 36], [24, 19], [0, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
300	[[2, 6], [1, 12], [20, 3], [39, 32], [11, 7], [32, 34], [7, 16], [30, 26], [14, 19], [20, 28], [12, 4], [23, 18], [0, 20], [0, 7], [1, 0], [22, 31], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12]]	[[16, 17], [2, 5], [28, 30], [38, 31], [2, 12], [32, 36], [24, 18], [0, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
301	[[1, 6], [0, 12], [20, 2], [39, 33], [12, 7], [32, 33], [8, 16], [30, 25], [14, 20], [20, 27], [13, 4], [22, 18], [1, 20], [0, 6], [1, 1], [23, 31], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12]]	[[16, 18], [2, 6], [29, 30], [38, 32], [1, 12], [32, 35], [23, 18], [0, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
302	[[0, 6], [0, 11], [19, 2], [39, 34], [12, 8], [32, 32], [7, 16], [29, 25], [14, 20], [19, 27], [12, 4], [22, 17], [2, 20], [0, 5], [2, 1], [24, 31], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12]]	[[16, 19], [1, 6], [29, 29], [38, 33], [0, 12], [32, 34], [22, 18], [1, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
303	[[0, 7], [0, 10], [20, 2], [39, 35], [11, 8], [32, 31], [7, 15], [28, 25], [15, 20], [18, 27], [12, 3], [22, 16], [2, 21], [0, 4], [3, 1], [23, 31], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12]]	[[15, 19], [0, 6], [29, 28], [38, 34], [1, 12], [32, 33], [22, 17], [2, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
304	[[0, 6], [0, 9], [20, 3], [39, 36], [10, 8], [32, 30], [6, 15], [28, 24], [15, 21], [18, 26], [12, 2], [21, 16], [2, 22], [0, 3], [3, 2], [24, 31], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12]]	[[15, 20], [0, 7], [29, 27], [38, 35], [1, 11], [32, 32], [22, 16], [2, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
305	[[0, 5], [1, 9], [19, 3], [39, 37], [10, 9], [32, 29], [7, 15], [27, 24], [15, 22], [17, 26], [11, 2], [20, 16], [2, 23], [0, 2], [4, 2], [23, 31], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12]]	[[15, 21], [0, 6], [29, 26], [38, 36], [1, 10], [32, 31], [21, 16], [2, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
306	[[0, 4], [1, 8], [18, 3], [39, 38], [9, 9], [32, 28], [6, 15], [27, 23], [15, 23], [18, 26], [11, 1], [19, 16], [2, 24], [0, 1], [5, 2], [23, 32], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12]]	[[15, 22], [0, 5], [28, 26], [38, 37], [1, 9], [32, 30], [20, 16], [2, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
307	[[0, 3], [1, 7], [18, 2], [39, 39], [8, 9], [32, 27], [5, 15], [27, 22], [15, 24], [18, 27], [10, 1], [18, 16], [2, 25], [0, 0], [5, 3], [23, 31], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12]]	[[15, 23], [1, 5], [28, 25], [38, 38], [1, 8], [32, 29], [19, 16], [2, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
308	[[0, 2], [0, 7], [17, 2], [9, 9], [32, 26], [5, 14], [27, 21], [15, 25], [18, 28], [9, 1], [17, 16], [2, 26], [0, 1], [6, 3], [23, 30], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[15, 24], [2, 5], [27, 25], [38, 39], [1, 7], [32, 28], [18, 16], [2, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
309	[[0, 1], [0, 8], [16, 2], [10, 9], [32, 25], [5, 15], [27, 20], [15, 26], [18, 29], [8, 1], [16, 16], [1, 26], [0, 0], [7, 3], [22, 30], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[15, 25], [1, 5], [27, 24], [37, 39], [0, 7], [32, 27], [17, 16], [2, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
310	[[0, 2], [0, 9], [15, 2], [9, 9], [33, 25], [6, 15], [27, 19], [15, 27], [18, 30], [7, 1], [16, 15], [0, 26], [1, 0], [6, 3], [23, 30], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[15, 26], [1, 4], [27, 23], [38, 39], [0, 8], [32, 26], [16, 16], [1, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
311	[[0, 1], [0, 10], [16, 2], [10, 9], [33, 24], [6, 14], [27, 18], [15, 26], [19, 30], [8, 1], [15, 15], [0, 25], [2, 0], [5, 3], [22, 30], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[15, 27], [1, 3], [27, 22], [37, 39], [0, 9], [33, 26], [16, 15], [0, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
312	[[0, 0], [0, 11], [16, 3], [10, 10], [33, 23], [6, 13], [27, 17], [15, 25], [19, 30], [8, 2], [14, 15], [0, 24], [3, 0], [5, 4], [23, 30], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[15, 26], [1, 2], [27, 21], [36, 39], [0, 10], [33, 25], [15, 15], [0, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
313	[[0, 1], [0, 12], [15, 3], [9, 10], [33, 22], [6, 14], [27, 16], [14, 25], [19, 31], [8, 1], [13, 15], [0, 23], [4, 0], [6, 4], [23, 29], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[15, 25], [2, 2], [27, 20], [35, 39], [0, 11], [33, 24], [14, 15], [0, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
314	[[0, 0], [0, 13], [14, 3], [8, 10], [32, 22], [6, 15], [27, 15], [13, 25], [18, 31], [9, 1], [12, 15], [0, 22], [5, 0], [7, 4], [23, 28], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[14, 25], [3, 2], [27, 19], [35, 38], [0, 12], [33, 23], [13, 15], [1, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
315	[[0, 1], [0, 14], [14, 2], [8, 9], [31, 22], [5, 15], [27, 14], [12, 25], [18, 30], [10, 1], [11, 15], [0, 21], [6, 0], [6, 4], [22, 28], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[13, 25], [4, 2], [27, 18], [34, 38], [0, 13], [32, 23], [12, 15], [1, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
316	[[0, 2], [0, 15], [15, 2], [8, 10], [31, 21], [5, 14], [27, 13], [11, 25], [17, 30], [11, 1], [10, 15], [0, 20], [7, 0], [6, 5], [23, 28], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[12, 25], [5, 2], [27, 17], [33, 38], [0, 14], [31, 23], [11, 15], [1, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
317	[[0, 3], [0, 16], [16, 2], [7, 10], [31, 20], [5, 13], [27, 12], [10, 25], [17, 31], [12, 1], [9, 15], [0, 19], [7, 1], [7, 5], [23, 29], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[11, 25], [5, 3], [28, 17], [32, 38], [0, 15], [31, 22], [10, 15], [1, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
318	[[1, 3], [0, 15], [15, 2], [7, 9], [32, 20], [4, 13], [27, 11], [9, 25], [17, 30], [13, 1], [8, 15], [0, 18], [8, 1], [8, 5], [23, 30], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[10, 25], [6, 3], [28, 16], [33, 38], [0, 16], [31, 21], [9, 15], [1, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
319	[[2, 3], [0, 14], [15, 3], [7, 10], [33, 20], [3, 13], [26, 11], [8, 25], [16, 30], [14, 1], [7, 15], [0, 19], [8, 0], [8, 6], [22, 30], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[9, 25], [7, 3], [28, 15], [33, 37], [1, 16], [32, 21], [8, 15], [1, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
320	[[2, 2], [0, 13], [16, 3], [6, 10], [34, 20], [3, 12], [26, 10], [8, 24], [17, 30], [14, 0], [6, 15], [0, 20], [9, 0], [8, 7], [23, 30], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[8, 25], [7, 4], [28, 14], [33, 36], [1, 15], [33, 21], [7, 15], [0, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
321	[[1, 2], [0, 12], [16, 2], [7, 10], [34, 19], [3, 11], [26, 11], [7, 24], [17, 31], [15, 0], [5, 15], [0, 21], [9, 1], [8, 8], [24, 30], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[8, 24], [7, 5], [27, 14], [34, 36], [1, 14], [34, 21], [6, 15], [0, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
322	[[2, 2], [0, 11], [17, 2], [8, 10], [34, 18], [3, 10], [26, 11], [7, 23], [16, 31], [15, 1], [4, 15], [0, 22], [9, 2], [8, 7], [24, 29], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[7, 24], [7, 6], [27, 13], [35, 36], [1, 13], [34, 20], [5, 15], [0, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
323	[[2, 1], [0, 10], [18, 2], [9, 10], [34, 17], [3, 9], [26, 10], [7, 22], [16, 30], [16, 1], [3, 15], [0, 23], [9, 1], [9, 7], [23, 29], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[7, 23], [7, 7], [27, 12], [35, 35], [1, 12], [34, 19], [4, 15], [0, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
324	[[3, 1], [0, 9], [18, 3], [10, 10], [34, 16], [3, 8], [26, 9], [7, 21], [16, 29], [15, 1], [2, 15], [0, 22], [9, 2], [9, 6], [23, 28], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39]]	[[7, 22], [8, 7], [27, 11], [34, 35], [1, 11], [34, 18], [3, 15], [0, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
325	[[3, 2], [0, 8], [19, 3], [10, 11], [34, 16], [3, 7], [27, 9], [16, 30], [14, 1], [2, 16], [0, 21], [10, 2], [10, 6], [23, 27], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21]]	[[7, 21], [9, 7], [27, 10], [34, 35], [1, 10], [34, 17], [2, 15], [0, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
326	[[4, 2], [0, 7], [18, 3], [10, 12], [33, 16], [3, 6], [27, 8], [16, 29], [13, 1], [1, 16], [0, 20], [9, 2], [11, 6], [24, 27], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21]]	[[7, 20], [10, 7], [27, 9], [35, 35], [1, 9], [34, 16], [2, 16], [0, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
327	[[4, 1], [0, 6], [17, 3], [10, 13], [32, 16], [3, 5], [27, 7], [16, 28], [13, 2], [0, 16], [0, 19], [9, 1], [24, 28], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[7, 21], [11, 7], [27, 8], [35, 34], [1, 8], [33, 16], [1, 16], [0, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
328	[[4, 0], [0, 5], [16, 3], [10, 13], [31, 16], [4, 5], [27, 6], [16, 27], [14, 2], [0, 15], [0, 20], [10, 1], [25, 28], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[6, 21], [11, 6], [27, 7], [35, 35], [1, 7], [32, 16], [0, 16], [0, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
329	[[4, 1], [0, 4], [17, 3], [10, 14], [30, 16], [5, 5], [26, 6], [16, 26], [15, 2], [0, 14], [0, 21], [11, 1], [25, 27], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[7, 21], [11, 5], [27, 6], [35, 34], [1, 6], [31, 16], [0, 15], [0, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
330	[[5, 1], [0, 3], [17, 2], [11, 14], [29, 16], [6, 5], [25, 6], [16, 27], [16, 2], [0, 13], [1, 21], [10, 1], [26, 27], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[8, 21], [11, 4], [26, 6], [35, 33], [1, 5], [30, 16], [0, 14], [0, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
331	[[6, 1], [0, 2], [18, 2], [11, 15], [28, 16], [6, 6], [24, 6], [16, 26], [15, 2], [0, 12], [2, 21], [10, 0], [25, 27], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[9, 21], [11, 3], [25, 6], [34, 33], [1, 4], [29, 16], [0, 13], [1, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
332	[[6, 2], [0, 1], [19, 2], [12, 15], [27, 16], [5, 6], [23, 6], [16, 26], [16, 2], [0, 11], [3, 21], [11, 0], [25, 26], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[10, 21], [10, 3], [24, 6], [35, 33], [1, 3], [28, 16], [0, 12], [2, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
333	[[5, 2], [0, 0], [20, 2], [12, 16], [26, 16], [6, 6], [22, 6], [15, 26], [15, 2], [0, 10], [4, 21], [12, 0], [24, 26], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[9, 21], [9, 3], [23, 6], [35, 32], [1, 2], [27, 16], [0, 11], [3, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
334	[[4, 2], [1, 0], [20, 1], [12, 17], [25, 16], [6, 7], [21, 6], [15, 25], [15, 3], [0, 9], [4, 22], [11, 0], [24, 25], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[8, 21], [9, 4], [22, 6], [35, 31], [2, 2], [26, 16], [0, 10], [4, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
335	[[5, 2], [2, 0], [19, 1], [11, 17], [24, 16], [5, 7], [20, 6], [16, 25], [15, 4], [0, 8], [4, 23], [11, 1], [23, 25], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[7, 21], [8, 4], [21, 6], [34, 31], [3, 2], [25, 16], [0, 9], [4, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
336	[[6, 2], [1, 0], [19, 2], [12, 17], [23, 16], [6, 7], [19, 6], [16, 25], [16, 4], [0, 7], [4, 24], [12, 1], [22, 25], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[8, 21], [7, 4], [20, 6], [34, 30], [4, 2], [24, 16], [1, 9], [4, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
337	[[7, 2], [0, 0], [20, 2], [13, 17], [22, 16], [6, 8], [18, 6], [15, 25], [16, 5], [0, 6], [3, 24], [13, 1], [22, 26], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[8, 20], [7, 5], [19, 6], [35, 30], [5, 2], [23, 16], [1, 8], [4, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
338	[[8, 2], [1, 0], [20, 1], [14, 17], [21, 16], [6, 8], [18, 5], [14, 25], [15, 5], [0, 5], [2, 24], [14, 1], [22, 27], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14], [24, 19], [29, 13], [18, 12], [38, 39], [7, 21], [11, 7]]	[[7, 20], [8, 5], [18, 6], [36, 30], [6, 2], [22, 16], [1, 7], [3, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
