timesteps	evaders	pursuers
675	[[5, 28]]	[[5, 26], [3, 26], [2, 30], [4, 28], [8, 29], [6, 30], [7, 27], [2, 28]]
676	[[5, 27]]	[[5, 26], [3, 26], [3, 30], [4, 29], [8, 29], [6, 30], [7, 27], [2, 28]]
677	[[5, 26]]	[[5, 25], [3, 26], [2, 30], [4, 29], [8, 29], [6, 29], [8, 26], [1, 27]]
678	[[5, 25]]	[[5, 24], [3, 25], [2, 30], [4, 28], [8, 28], [6, 28], [7, 25], [1, 26]]
679	[[5, 24]]	[[5, 23], [3, 24], [2, 29], [4, 27], [8, 27], [6, 27], [7, 24], [1, 25]]
680	[[5, 24]]	[[5, 22], [3, 23], [2, 28], [3, 26], [8, 26], [6, 26], [7, 23], [1, 24]]
681	[[5, 23]]	[[5, 22], [3, 23], [2, 28], [4, 26], [8, 25], [6, 26], [7, 23], [1, 24]]
682	[[5, 22]]	[[5, 21], [3, 22], [2, 27], [3, 25], [8, 25], [6, 25], [7, 22], [1, 23]]
683	[[5, 21]]	[[5, 20], [3, 21], [2, 27], [3, 24], [8, 25], [6, 24], [7, 21], [1, 22]]
684	[[5, 20]]	[[5, 19], [3, 20], [3, 26], [4, 23], [8, 24], [6, 23], [7, 20], [1, 21]]
685	[[5, 19]]	[[5, 18], [3, 19], [2, 25], [4, 22], [8, 24], [6, 23], [7, 19], [1, 20]]
686	[[5, 18]]	[[5, 17], [3, 18], [3, 24], [3, 21], [8, 23], [6, 22], [7, 18], [1, 19]]
687	[[5, 17]]	[[5, 16], [3, 17], [3, 23], [4, 20], [8, 22], [6, 21], [7, 17], [1, 18]]
688	[[5, 16]]	[[5, 15], [3, 16], [4, 22], [5, 19], [8, 21], [6, 21], [7, 16], [1, 17]]
689	[[5, 15]]	[[5, 14], [3, 15], [3, 21], [5, 18], [8, 21], [6, 21], [7, 15], [2, 17]]
690	[[5, 15]]	[[4, 13], [3, 15], [4, 20], [5, 17], [8, 21], [6, 20], [7, 14], [2, 17]]
691	[[5, 14]]	[[4, 13], [2, 14], [4, 19], [5, 17], [8, 20], [6, 19], [6, 13], [3, 16]]
692	[[5, 13]]	[[4, 12], [2, 13], [3, 18], [5, 16], [9, 19], [6, 18], [6, 12], [3, 15]]
693	[[5, 12]]	[[4, 11], [2, 12], [3, 17], [5, 15], [8, 18], [6, 18], [6, 11], [3, 15]]
694	[[5, 11]]	[[4, 10], [2, 11], [3, 17], [5, 14], [8, 17], [6, 17], [6, 10], [3, 14]]
695	[[5, 10]]	[[4, 9], [2, 10], [4, 16], [5, 13], [8, 17], [6, 16], [6, 9], [3, 13]]
696	[[5, 9]]	[[4, 8], [2, 9], [4, 15], [5, 12], [8, 16], [6, 16], [6, 9], [3, 12]]
697	[[5, 8]]	[[5, 7], [3, 8], [4, 14], [5, 11], [8, 15], [6, 15], [7, 8], [3, 12]]
698	[[5, 7]]	[[5, 6], [3, 7], [4, 14], [5, 10], [8, 14], [6, 14], [7, 8], [3, 11]]
699	[[5, 6]]	[[5, 5], [3, 6], [4, 13], [4, 9], [8, 13], [6, 13], [7, 7], [2, 10]]
700	[[5, 6]]	[[5, 4], [2, 5], [4, 12], [4, 8], [8, 13], [6, 12], [7, 6], [2, 9]]
701	[[5, 5]]	[[5, 4], [2, 5], [4, 12], [4, 8], [8, 12], [6, 12], [7, 5], [2, 8]]
702	[[5, 4]]	[[5, 3], [3, 4], [4, 12], [5, 7], [8, 11], [6, 12], [7, 4], [3, 7]]
703	[[5, 3]]	[[5, 2], [3, 3], [4, 11], [5, 6], [7, 10], [6, 12], [8, 3], [3, 6]]
704	[[5, 2]]	[[5, 1], [3, 2], [4, 10], [5, 5], [6, 9], [6, 11], [7, 2], [3, 5]]
705	[[5, 1]]	[[4, 1], [2, 1], [4, 9], [5, 4], [6, 9], [6, 11], [7, 1], [3, 4]]
706	[[5, 2]]	[[4, 2], [2, 1], [4, 9], [6, 3], [6, 8], [6, 10], [7, 1], [3, 4]]
707	[[5, 3]]	[[4, 1], [2, 1], [4, 8], [5, 4], [6, 7], [7, 9], [7, 1], [3, 3]]
708	[[4, 3]]	[[4, 1], [2, 1], [3, 7], [5, 4], [5, 6], [6, 8], [7, 2], [3, 3]]
709	[[4, 4]]	[[4, 1], [2, 1], [3, 6], [5, 4], [5, 6], [6, 8], [6, 2], [2, 3]]
710	[[4, 4]]	[[4, 2], [2, 1], [3, 6], [6, 5], [4, 7], [6, 7], [6, 2], [1, 4]]
711	[[4, 5]]	[[4, 2], [2, 2], [2, 6], [6, 4], [4, 6], [6, 6], [6, 2], [1, 4]]
712	[[4, 6]]	[[4, 2], [2, 2], [2, 6], [6, 4], [4, 7], [6, 6], [6, 2], [2, 4]]
713	[[4, 7]]	[[4, 3], [2, 2], [2, 7], [6, 4], [5, 8], [7, 7], [6, 2], [2, 5]]
714	[[4, 8]]	[[4, 4], [2, 3], [2, 8], [6, 5], [4, 9], [6, 8], [6, 3], [2, 6]]
715	[[4, 9]]	[[4, 5], [2, 4], [2, 9], [6, 6], [4, 10], [7, 9], [6, 4], [2, 7]]
716	[[4, 10]]	[[4, 6], [1, 5], [2, 10], [6, 7], [4, 11], [6, 10], [6, 5], [2, 7]]
717	[[4, 11]]	[[4, 7], [1, 5], [2, 11], [6, 8], [4, 12], [6, 11], [6, 6], [2, 7]]
718	[[4, 12]]	[[4, 8], [2, 5], [2, 12], [6, 9], [4, 13], [6, 12], [6, 7], [2, 8]]
719	[[4, 13]]	[[4, 9], [3, 6], [2, 13], [6, 10], [4, 14], [6, 13], [6, 8], [2, 9]]
720	[[4, 13]]	[[4, 10], [3, 7], [2, 14], [6, 11], [4, 15], [6, 14], [6, 9], [2, 10]]
721	[[4, 14]]	[[4, 11], [4, 8], [2, 14], [6, 12], [4, 15], [6, 14], [6, 10], [2, 11]]
722	[[4, 15]]	[[4, 12], [3, 9], [2, 15], [6, 12], [5, 16], [7, 15], [6, 10], [2, 12]]
723	[[4, 16]]	[[4, 13], [3, 10], [2, 16], [6, 13], [4, 17], [7, 16], [6, 11], [2, 13]]
724	[[4, 17]]	[[4, 14], [2, 11], [2, 17], [6, 14], [4, 18], [6, 17], [5, 12], [2, 14]]
725	[[4, 18]]	[[4, 15], [3, 12], [2, 18], [6, 15], [4, 19], [7, 18], [6, 13], [2, 15]]
726	[[4, 19]]	[[4, 16], [4, 13], [2, 19], [6, 16], [4, 20], [6, 19], [6, 14], [2, 16]]
727	[[4, 20]]	[[4, 17], [4, 14], [2, 20], [6, 17], [4, 21], [6, 20], [6, 15], [2, 17]]
728	[[4, 21]]	[[4, 18], [4, 15], [2, 21], [6, 18], [4, 22], [6, 21], [6, 16], [2, 18]]
729	[[4, 22]]	[[4, 19], [3, 16], [2, 22], [6, 19], [4, 23], [6, 22], [5, 17], [2, 19]]
730	[[4, 22]]	[[4, 20], [3, 17], [2, 23], [6, 20], [4, 24], [6, 23], [5, 18], [2, 20]]
731	[[4, 23]]	[[4, 20], [3, 18], [2, 23], [6, 21], [4, 24], [6, 23], [6, 19], [2, 20]]
732	[[4, 24]]	[[4, 21], [4, 19], [2, 24], [6, 21], [4, 25], [6, 24], [6, 19], [2, 21]]
733	[[4, 25]]	[[4, 22], [4, 20], [2, 25], [6, 22], [4, 26], [6, 25], [6, 20], [2, 22]]
734	[[4, 26]]	[[4, 23], [4, 21], [2, 26], [6, 23], [4, 27], [6, 26], [6, 21], [2, 23]]
735	[[4, 27]]	[[4, 24], [4, 22], [2, 27], [6, 24], [5, 28], [6, 26], [6, 22], [2, 24]]
736	[[4, 28]]	[[4, 25], [4, 23], [2, 27], [6, 24], [5, 29], [7, 27], [6, 22], [2, 24]]
737	[[4, 29]]	[[4, 26], [4, 24], [2, 28], [6, 25], [4, 30], [6, 28], [6, 23], [2, 25]]
738	[[3, 29]]	[[4, 27], [4, 25], [2, 29], [6, 26], [4, 30], [6, 29], [6, 24], [2, 26]]
739	[[3, 30]]	[[4, 27], [3, 24], [1, 30], [6, 27], [4, 30], [6, 30], [5, 25], [2, 27]]
740	[[3, 30]]	[[4, 28], [2, 25], [1, 30], [6, 27], [4, 30], [6, 30], [4, 26], [2, 28]]
741	[[3, 29]]	[[4, 28], [2, 26], [1, 30], [6, 27], [5, 29], [6, 30], [4, 26], [2, 28]]
742	[[3, 28]]	[[3, 27], [2, 25], [1, 30], [6, 27], [4, 30], [6, 30], [4, 25], [1, 28]]
743	[[3, 27]]	[[2, 27], [2, 25], [1, 30], [5, 27], [3, 30], [5, 29], [4, 25], [2, 29]]
744	[[3, 26]]	[[1, 27], [2, 25], [1, 30], [5, 27], [3, 30], [5, 29], [4, 25], [2, 28]]
745	[[3, 25]]	[[1, 26], [2, 24], [1, 30], [6, 26], [3, 30], [4, 28], [4, 24], [2, 28]]
746	[[3, 24]]	[[1, 26], [2, 23], [1, 30], [6, 25], [3, 30], [4, 27], [4, 23], [2, 28]]
747	[[3, 23]]	[[1, 25], [2, 22], [1, 30], [6, 24], [4, 29], [4, 26], [4, 22], [2, 27]]
748	[[3, 22]]	[[1, 24], [2, 21], [1, 29], [6, 23], [5, 28], [4, 25], [4, 21], [2, 26]]
749	[[3, 21]]	[[1, 24], [1, 21], [2, 28], [6, 22], [6, 27], [4, 24], [3, 20], [2, 26]]
750	[[3, 21]]	[[2, 23], [1, 20], [2, 28], [5, 21], [5, 26], [5, 23], [3, 19], [3, 25]]
751	[[3, 20]]	[[2, 23], [1, 20], [1, 27], [6, 20], [5, 25], [4, 23], [3, 19], [3, 25]]
752	[[3, 19]]	[[2, 22], [1, 19], [1, 26], [5, 19], [6, 24], [4, 22], [3, 18], [3, 24]]
753	[[3, 18]]	[[2, 21], [1, 18], [1, 25], [5, 18], [6, 23], [4, 21], [3, 17], [3, 24]]
754	[[3, 17]]	[[2, 20], [1, 17], [1, 24], [5, 17], [6, 22], [4, 20], [3, 16], [3, 23]]
755	[[3, 16]]	[[1, 19], [1, 16], [1, 23], [5, 16], [7, 21], [4, 19], [3, 15], [3, 22]]
756	[[3, 15]]	[[2, 18], [1, 15], [1, 22], [5, 15], [7, 20], [4, 18], [3, 14], [3, 21]]
757	[[3, 14]]	[[2, 17], [1, 14], [1, 21], [5, 14], [6, 19], [5, 17], [3, 13], [3, 20]]
758	[[3, 13]]	[[2, 16], [1, 13], [1, 20], [5, 13], [7, 18], [4, 16], [3, 12], [3, 19]]
759	[[3, 12]]	[[2, 15], [1, 12], [1, 19], [5, 12], [6, 17], [4, 15], [3, 11], [3, 18]]
760	[[3, 12]]	[[2, 14], [1, 11], [1, 18], [6, 11], [5, 17], [4, 14], [3, 10], [3, 17]]
761	[[3, 11]]	[[2, 14], [1, 11], [1, 17], [5, 11], [6, 16], [5, 13], [3, 10], [3, 16]]
762	[[3, 10]]	[[3, 13], [1, 10], [1, 16], [5, 10], [6, 15], [5, 13], [3, 9], [3, 16]]
763	[[3, 9]]	[[2, 12], [1, 9], [1, 16], [5, 9], [7, 14], [4, 12], [3, 8], [3, 15]]
764	[[3, 8]]	[[2, 11], [1, 8], [1, 15], [5, 8], [6, 13], [4, 11], [3, 7], [3, 14]]
765	[[3, 7]]	[[2, 11], [1, 7], [1, 14], [5, 7], [6, 12], [4, 10], [3, 6], [3, 13]]
766	[[3, 6]]	[[2, 10], [1, 6], [1, 13], [5, 6], [6, 11], [4, 9], [3, 5], [3, 12]]
767	[[3, 5]]	[[2, 9], [1, 5], [1, 12], [5, 5], [7, 10], [4, 8], [3, 4], [3, 11]]
768	[[3, 4]]	[[2, 8], [1, 4], [1, 11], [5, 4], [6, 9], [4, 7], [3, 3], [3, 10]]
769	[[3, 3]]	[[2, 7], [1, 3], [1, 10], [5, 3], [6, 8], [4, 6], [3, 2], [3, 9]]
770	[[3, 3]]	[[2, 6], [1, 2], [1, 9], [5, 2], [6, 7], [4, 5], [3, 1], [3, 8]]
771	[[3, 2]]	[[2, 5], [1, 2], [1, 8], [5, 2], [6, 6], [4, 5], [3, 1], [3, 7]]
772	[[4, 2]]	[[2, 4], [1, 1], [1, 7], [5, 1], [6, 5], [4, 5], [3, 1], [3, 7]]
773	[[4, 1]]	[[2, 3], [1, 1], [1, 6], [5, 1], [6, 4], [5, 6], [3, 1], [3, 6]]
774	[[4, 2]]	[[2, 3], [1, 1], [1, 5], [6, 1], [5, 3], [5, 5], [3, 2], [3, 5]]
775	[[4, 3]]	[[1, 3], [1, 1], [1, 5], [6, 1], [5, 3], [5, 5], [3, 1], [3, 4]]
776	[[4, 4]]	[[1, 3], [1, 1], [2, 6], [5, 1], [5, 3], [5, 5], [3, 1], [3, 4]]
777	[[4, 5]]	[[1, 4], [1, 2], [2, 6], [5, 1], [6, 4], [6, 6], [3, 2], [3, 4]]
778	[[4, 6]]	[[1, 4], [1, 2], [3, 7], [6, 2], [6, 4], [6, 6], [3, 2], [2, 5]]
779	[[4, 7]]	[[1, 4], [1, 2], [4, 8], [6, 2], [5, 4], [6, 7], [4, 1], [2, 6]]
780	[[4, 7]]	[[1, 4], [1, 2], [4, 9], [7, 3], [5, 5], [6, 8], [5, 2], [1, 7]]
781	[[4, 8]]	[[2, 5], [1, 3], [4, 9], [7, 4], [4, 5], [6, 8], [5, 3], [2, 8]]
782	[[4, 9]]	[[2, 6], [2, 4], [4, 10], [6, 5], [4, 6], [6, 9], [5, 3], [1, 9]]
783	[[4, 10]]	[[2, 7], [1, 5], [4, 11], [6, 6], [4, 7], [6, 10], [5, 3], [2, 10]]
784	[[4, 11]]	[[2, 8], [2, 6], [4, 12], [6, 7], [4, 8], [6, 11], [6, 4], [2, 11]]
785	[[4, 12]]	[[2, 9], [2, 7], [4, 13], [6, 8], [4, 9], [6, 12], [6, 5], [2, 12]]
786	[[4, 13]]	[[2, 10], [1, 8], [4, 14], [6, 9], [4, 9], [6, 13], [5, 6], [2, 13]]
787	[[4, 14]]	[[3, 11], [2, 9], [5, 15], [6, 10], [4, 9], [6, 13], [5, 7], [2, 14]]
788	[[4, 15]]	[[3, 12], [2, 10], [4, 16], [5, 11], [4, 9], [6, 14], [6, 8], [2, 15]]
789	[[4, 16]]	[[3, 13], [3, 11], [4, 17], [5, 12], [5, 10], [6, 15], [7, 9], [2, 16]]
790	[[4, 16]]	[[3, 14], [3, 12], [4, 18], [5, 13], [5, 11], [6, 16], [7, 10], [2, 17]]
791	[[4, 17]]	[[2, 15], [2, 13], [4, 18], [4, 13], [6, 12], [6, 17], [8, 11], [2, 17]]
792	[[4, 18]]	[[2, 15], [2, 13], [4, 19], [4, 14], [6, 13], [6, 18], [8, 12], [2, 18]]
793	[[4, 19]]	[[3, 16], [2, 14], [4, 20], [5, 15], [7, 14], [6, 19], [7, 12], [2, 19]]
794	[[4, 20]]	[[3, 17], [2, 15], [4, 21], [5, 16], [7, 15], [6, 20], [6, 13], [2, 20]]
795	[[4, 21]]	[[3, 18], [3, 16], [4, 22], [5, 17], [7, 16], [6, 21], [5, 14], [2, 21]]
796	[[4, 22]]	[[3, 19], [3, 17], [4, 23], [5, 18], [6, 16], [6, 22], [4, 15], [2, 22]]
797	[[4, 23]]	[[3, 20], [3, 18], [3, 24], [5, 19], [7, 17], [6, 23], [5, 16], [2, 22]]
798	[[4, 24]]	[[4, 21], [2, 19], [4, 25], [5, 19], [7, 18], [6, 24], [5, 17], [2, 23]]
799	[[4, 25]]	[[4, 22], [3, 20], [4, 26], [5, 20], [7, 19], [6, 25], [5, 17], [2, 24]]
800	[[4, 25]]	[[4, 23], [3, 21], [4, 27], [5, 21], [8, 20], [6, 26], [4, 18], [2, 25]]
801	[[4, 26]]	[[4, 23], [2, 22], [4, 27], [6, 22], [8, 21], [6, 26], [4, 19], [2, 26]]
802	[[4, 27]]	[[3, 24], [2, 22], [4, 28], [5, 23], [7, 22], [6, 27], [4, 20], [2, 27]]
803	[[4, 28]]	[[3, 25], [3, 23], [4, 29], [5, 24], [8, 23], [6, 28], [4, 21], [2, 28]]
804	[[4, 29]]	[[3, 26], [3, 24], [4, 30], [5, 25], [7, 24], [6, 29], [4, 22], [2, 29]]
805	[[3, 29]]	[[3, 27], [3, 25], [4, 30], [6, 26], [6, 24], [7, 30], [4, 23], [2, 30]]
806	[[3, 30]]	[[3, 27], [3, 25], [4, 30], [5, 27], [5, 25], [6, 30], [3, 22], [1, 30]]
807	[[3, 29]]	[[2, 28], [2, 26], [4, 29], [4, 27], [6, 26], [6, 30], [2, 23], [1, 30]]
808	[[3, 28]]	[[1, 28], [2, 26], [4, 29], [4, 27], [6, 27], [6, 30], [3, 24], [1, 30]]
809	[[3, 27]]	[[1, 28], [2, 26], [3, 30], [4, 26], [5, 28], [5, 30], [3, 24], [1, 30]]
810	[[3, 27]]	[[1, 28], [1, 26], [3, 29], [5, 25], [5, 27], [5, 30], [3, 25], [1, 30]]
811	[[3, 26]]	[[1, 28], [1, 26], [3, 29], [5, 25], [5, 27], [5, 29], [3, 25], [1, 30]]
812	[[3, 25]]	[[1, 28], [1, 25], [3, 28], [5, 25], [5, 27], [5, 29], [3, 24], [1, 30]]
813	[[3, 24]]	[[1, 27], [1, 24], [3, 27], [5, 24], [5, 26], [5, 28], [3, 23], [2, 29]]
814	[[3, 23]]	[[1, 26], [1, 23], [3, 26], [5, 23], [5, 25], [5, 27], [4, 22], [2, 28]]
815	[[3, 22]]	[[1, 25], [1, 22], [3, 25], [6, 22], [5, 24], [5, 26], [3, 21], [2, 27]]
816	[[3, 21]]	[[1, 25], [1, 21], [3, 24], [5, 21], [5, 23], [6, 25], [3, 20], [3, 26]]
817	[[3, 20]]	[[1, 24], [1, 20], [3, 24], [5, 20], [5, 23], [7, 24], [3, 19], [3, 26]]
818	[[3, 19]]	[[1, 23], [1, 19], [3, 23], [5, 19], [5, 22], [7, 23], [3, 18], [2, 25]]
819	[[3, 18]]	[[1, 23], [1, 18], [3, 23], [5, 18], [4, 21], [6, 22], [3, 17], [2, 25]]
820	[[3, 18]]	[[1, 23], [1, 17], [3, 23], [5, 17], [4, 20], [6, 21], [3, 16], [2, 25]]
821	[[3, 17]]	[[1, 22], [1, 17], [3, 22], [5, 17], [4, 20], [6, 20], [3, 16], [2, 24]]
822	[[3, 16]]	[[1, 22], [1, 16], [3, 22], [5, 16], [4, 19], [6, 19], [3, 15], [2, 24]]
823	[[3, 15]]	[[1, 21], [1, 15], [3, 21], [5, 15], [4, 18], [6, 18], [3, 14], [2, 23]]
824	[[3, 14]]	[[1, 20], [1, 14], [3, 20], [5, 14], [4, 17], [6, 17], [3, 13], [2, 22]]
825	[[3, 13]]	[[1, 19], [1, 13], [3, 19], [5, 13], [4, 17], [6, 16], [3, 12], [2, 21]]
826	[[3, 12]]	[[1, 18], [1, 12], [3, 19], [5, 12], [4, 16], [6, 16], [3, 11], [1, 20]]
827	[[3, 11]]	[[1, 17], [1, 11], [3, 18], [5, 11], [3, 15], [5, 15], [3, 10], [1, 20]]
828	[[3, 10]]	[[1, 16], [1, 10], [3, 17], [5, 10], [3, 14], [6, 14], [3, 9], [2, 19]]
829	[[3, 9]]	[[1, 15], [1, 9], [4, 16], [5, 9], [3, 13], [5, 13], [3, 8], [2, 18]]
830	[[3, 9]]	[[1, 14], [1, 8], [3, 15], [5, 8], [3, 13], [5, 13], [3, 7], [3, 17]]
831	[[3, 8]]	[[1, 13], [1, 8], [3, 15], [5, 8], [3, 12], [6, 12], [3, 7], [3, 17]]
832	[[3, 7]]	[[1, 12], [1, 7], [2, 14], [5, 7], [4, 11], [6, 11], [3, 6], [3, 16]]
833	[[3, 6]]	[[2, 11], [1, 6], [2, 13], [5, 6], [4, 10], [6, 10], [3, 5], [3, 15]]
834	[[3, 5]]	[[2, 10], [1, 5], [2, 12], [5, 5], [4, 9], [6, 9], [3, 4], [3, 14]]
835	[[3, 4]]	[[2, 9], [1, 4], [2, 11], [5, 4], [4, 9], [6, 9], [3, 3], [3, 13]]
836	[[3, 3]]	[[1, 8], [1, 3], [2, 10], [5, 3], [3, 8], [6, 8], [3, 2], [4, 12]]
837	[[3, 2]]	[[1, 8], [1, 2], [2, 10], [5, 2], [3, 7], [5, 7], [3, 1], [4, 11]]
838	[[4, 2]]	[[1, 7], [1, 1], [2, 9], [6, 1], [3, 6], [5, 6], [3, 1], [4, 10]]
839	[[4, 1]]	[[1, 6], [1, 1], [3, 8], [6, 1], [3, 6], [5, 5], [3, 1], [5, 9]]
840	[[4, 1]]	[[1, 6], [1, 1], [3, 8], [6, 1], [3, 5], [5, 4], [2, 2], [5, 8]]
841	[[4, 2]]	[[1, 5], [1, 1], [3, 8], [6, 1], [4, 6], [5, 3], [3, 3], [6, 7]]
842	[[4, 3]]	[[1, 4], [1, 1], [2, 7], [6, 1], [5, 5], [6, 3], [2, 2], [7, 6]]
843	[[4, 4]]	[[1, 4], [1, 1], [3, 6], [5, 1], [5, 5], [7, 2], [2, 2], [7, 5]]
844	[[4, 5]]	[[1, 5], [1, 1], [3, 6], [5, 2], [5, 6], [7, 3], [3, 2], [7, 5]]
845	[[4, 6]]	[[1, 6], [1, 2], [3, 7], [5, 3], [5, 7], [7, 3], [3, 3], [7, 6]]
846	[[4, 7]]	[[1, 7], [1, 3], [3, 8], [5, 4], [5, 8], [7, 3], [3, 3], [8, 7]]
847	[[4, 8]]	[[1, 8], [1, 4], [3, 9], [5, 5], [6, 9], [7, 4], [3, 4], [8, 8]]
848	[[4, 9]]	[[1, 9], [1, 5], [4, 10], [4, 6], [6, 9], [6, 5], [3, 4], [8, 8]]
849	[[4, 10]]	[[2, 10], [2, 6], [4, 11], [4, 7], [6, 10], [6, 6], [4, 5], [8, 9]]
850	[[4, 10]]	[[2, 11], [2, 7], [4, 12], [4, 8], [6, 11], [6, 7], [4, 6], [8, 10]]
851	[[4, 11]]	[[2, 11], [2, 8], [4, 12], [4, 8], [6, 11], [6, 8], [4, 6], [8, 10]]
852	[[4, 12]]	[[2, 12], [2, 9], [4, 13], [4, 9], [6, 12], [6, 9], [3, 7], [8, 11]]
853	[[4, 13]]	[[2, 13], [2, 10], [5, 14], [4, 10], [7, 13], [6, 10], [3, 8], [8, 11]]
854	[[4, 14]]	[[2, 13], [2, 10], [4, 15], [4, 10], [6, 14], [6, 11], [3, 8], [8, 12]]
855	[[4, 15]]	[[2, 14], [2, 11], [4, 16], [4, 11], [6, 15], [6, 12], [4, 9], [8, 12]]
856	[[4, 16]]	[[2, 15], [2, 12], [4, 17], [4, 12], [6, 16], [6, 13], [4, 10], [8, 13]]
857	[[4, 17]]	[[2, 16], [2, 12], [4, 18], [4, 13], [6, 17], [6, 14], [4, 11], [8, 14]]
858	[[4, 18]]	[[2, 17], [2, 13], [4, 19], [4, 14], [7, 18], [6, 14], [4, 12], [8, 15]]
859	[[4, 19]]	[[2, 18], [2, 14], [4, 20], [4, 15], [6, 19], [6, 15], [4, 13], [8, 16]]
860	[[4, 19]]	[[1, 19], [2, 15], [4, 21], [4, 16], [6, 20], [6, 16], [4, 14], [8, 16]]
861	[[4, 20]]	[[2, 20], [2, 16], [4, 21], [4, 16], [6, 20], [6, 17], [3, 14], [7, 15]]
862	[[4, 21]]	[[1, 21], [1, 17], [4, 22], [3, 17], [6, 21], [6, 18], [4, 15], [6, 16]]
863	[[4, 22]]	[[2, 22], [1, 18], [4, 23], [3, 17], [6, 22], [5, 19], [4, 15], [5, 17]]
864	[[4, 23]]	[[2, 23], [2, 19], [4, 24], [3, 17], [6, 23], [5, 20], [4, 15], [5, 18]]
865	[[4, 24]]	[[2, 24], [3, 20], [5, 25], [2, 18], [7, 24], [5, 21], [4, 16], [5, 19]]
866	[[4, 25]]	[[2, 25], [3, 21], [4, 26], [3, 19], [6, 25], [5, 22], [4, 17], [5, 20]]
867	[[4, 26]]	[[2, 26], [3, 22], [4, 27], [2, 20], [6, 26], [6, 23], [4, 17], [5, 21]]
868	[[4, 27]]	[[2, 27], [3, 23], [4, 28], [1, 21], [6, 27], [6, 24], [4, 18], [6, 22]]
869	[[4, 28]]	[[2, 28], [3, 24], [4, 29], [1, 22], [6, 28], [5, 24], [4, 19], [7, 23]]
870	[[4, 28]]	[[2, 29], [3, 25], [4, 30], [2, 23], [6, 29], [6, 25], [4, 20], [8, 24]]
871	[[4, 29]]	[[2, 29], [3, 26], [4, 30], [3, 24], [6, 29], [5, 26], [4, 21], [7, 25]]
872	[[3, 29]]	[[2, 30], [3, 27], [4, 30], [3, 25], [6, 30], [5, 27], [4, 22], [7, 26]]
873	[[3, 30]]	[[1, 30], [2, 27], [4, 30], [2, 25], [6, 30], [5, 28], [3, 23], [6, 26]]
874	[[3, 29]]	[[1, 30], [2, 28], [4, 30], [2, 26], [6, 30], [4, 28], [4, 24], [6, 27]]
875	[[3, 28]]	[[1, 30], [1, 28], [4, 30], [2, 26], [6, 30], [4, 27], [4, 25], [6, 28]]
876	[[3, 27]]	[[1, 30], [1, 28], [3, 30], [2, 26], [5, 30], [4, 27], [3, 24], [6, 28]]
877	[[3, 26]]	[[1, 30], [1, 28], [3, 29], [1, 26], [5, 30], [5, 26], [3, 25], [5, 28]]
878	[[3, 25]]	[[1, 30], [1, 28], [3, 29], [1, 25], [5, 30], [5, 25], [3, 24], [5, 27]]
879	[[3, 24]]	[[1, 30], [2, 27], [3, 29], [1, 24], [5, 29], [5, 24], [3, 23], [4, 27]]
880	[[3, 24]]	[[1, 30], [2, 26], [2, 28], [1, 23], [6, 28], [5, 23], [3, 22], [5, 26]]
881	[[3, 23]]	[[2, 30], [3, 26], [1, 27], [1, 23], [5, 28], [5, 23], [3, 22], [5, 26]]
882	[[3, 22]]	[[3, 29], [2, 25], [1, 27], [1, 22], [5, 28], [5, 22], [3, 21], [4, 25]]
883	[[3, 21]]	[[3, 28], [2, 24], [1, 26], [1, 21], [5, 27], [5, 21], [3, 20], [4, 24]]
884	[[3, 20]]	[[3, 27], [1, 23], [2, 25], [1, 20], [6, 26], [5, 20], [3, 19], [4, 23]]
885	[[3, 19]]	[[4, 26], [2, 22], [2, 24], [1, 19], [6, 25], [5, 19], [3, 18], [4, 22]]
886	[[3, 18]]	[[4, 25], [1, 21], [2, 23], [1, 18], [6, 24], [5, 18], [4, 17], [4, 21]]
887	[[3, 17]]	[[4, 24], [1, 20], [2, 23], [1, 17], [6, 23], [6, 17], [4, 16], [3, 20]]
888	[[3, 16]]	[[4, 23], [1, 19], [1, 22], [1, 16], [6, 22], [6, 16], [3, 15], [3, 19]]
889	[[3, 15]]	[[4, 22], [1, 18], [1, 21], [1, 15], [6, 22], [5, 15], [3, 14], [3, 19]]
890	[[3, 15]]	[[4, 22], [2, 17], [1, 20], [1, 14], [6, 22], [5, 14], [3, 13], [3, 19]]
891	[[3, 14]]	[[4, 22], [2, 17], [1, 19], [1, 14], [6, 22], [5, 14], [3, 13], [3, 19]]
892	[[3, 13]]	[[4, 22], [2, 16], [1, 18], [1, 13], [6, 22], [5, 13], [4, 12], [3, 18]]
893	[[3, 12]]	[[4, 21], [3, 15], [1, 17], [1, 12], [6, 21], [6, 12], [3, 11], [3, 17]]
894	[[3, 11]]	[[3, 20], [3, 14], [1, 16], [1, 11], [5, 20], [5, 11], [3, 10], [3, 17]]
895	[[3, 10]]	[[3, 20], [2, 13], [2, 15], [1, 10], [6, 19], [5, 10], [3, 9], [4, 16]]
896	[[3, 9]]	[[3, 19], [2, 12], [1, 14], [1, 9], [7, 18], [5, 9], [2, 8], [4, 15]]
897	[[3, 8]]	[[3, 18], [2, 11], [2, 13], [1, 9], [6, 17], [5, 8], [3, 7], [5, 14]]
898	[[3, 7]]	[[2, 17], [2, 11], [2, 13], [1, 8], [7, 16], [5, 7], [3, 6], [6, 13]]
899	[[3, 6]]	[[3, 16], [3, 10], [1, 12], [1, 7], [7, 15], [5, 6], [3, 5], [5, 12]]
